Linux 4.18.0-477.13.1.el8_8.x86_64 (b525) 	06/30/2023 	_x86_64_	(56 CPU)

01:26:42 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
01:27:24 PM 233401868 234041784  30358236     11.51        56  13270416  78420152     28.82   4202696  17713888         0
01:27:26 PM 233362000 234001828  30398104     11.52        56  13270304  78419368     28.82   4165400  17791596         0
01:27:28 PM 233337500 233977400  30422604     11.53        56  13267280  78454728     28.83   4165392  17815920         0
01:27:30 PM 233390460 234030552  30369644     11.51        56  13203216  78392996     28.81   4165424  17762456         0
01:27:32 PM 233289820 233929928  30470284     11.55        56  13270304  78441216     28.82   4165384  17862076         0
01:27:34 PM 233248728 233888832  30511376     11.57        56  13269192  78513392     28.85   4165388  17902356         0
01:27:36 PM 233317612 233957788  30442492     11.54        56  13219408  78385500     28.80   4165412  17834880         0
01:27:38 PM 233103340 233743456  30656764     11.62        56  13269304  78566300     28.87   4165396  18049408         0
01:27:40 PM 233205956 233846132  30554148     11.58        56  13268800  78475848     28.84   4165396  17946828         0
01:27:42 PM 233275056 233915440  30485048     11.56        56  13203000  78418468     28.81   4165412  17877300         0
01:27:44 PM 233192884 233833284  30567220     11.59        56  13270424  78505156     28.85   4165404  17959544         0
01:27:46 PM 233185496 233825740  30574608     11.59        56  13267284  78482764     28.84   4165396  17967232         0
01:27:48 PM 233110292 233750528  30649812     11.62        56  13232508  78539204     28.86   4165392  18041892         0
01:27:50 PM 233128816 233769344  30631288     11.61        56  13270308  78507612     28.85   4165488  18023488         0
01:27:52 PM 233032380 233672648  30727724     11.65        56  13269188  78561108     28.87   4165388  18120188         0
01:27:54 PM 233198212 233838624  30561892     11.59        56  13226068  78403252     28.81   4165404  17954452         0
01:27:56 PM 233095860 233736436  30664244     11.63        56  13270532  78462932     28.83   4165412  18056448         0
01:27:58 PM 233159748 233800188  30600356     11.60        56  13202996  78407132     28.81   4165592  17992708         0
01:28:00 PM 233184084 233824620  30576020     11.59        56  13209436  78439644     28.82   4165584  17968416         0
