Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

03:27:21 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:19 PM     all      6.27      0.00      1.81      0.00      0.00     91.91
03:30:21 PM     all      6.17      0.00      1.58      0.00      0.00     92.24
03:30:23 PM     all      7.13      0.00      1.59      0.00      0.00     91.28
03:30:25 PM     all      6.50      0.00      1.62      0.00      0.00     91.88
03:30:27 PM     all      6.22      0.00      1.53      0.00      0.00     92.25
03:30:29 PM     all      6.98      0.00      2.01      0.00      0.00     91.00
03:30:31 PM     all      6.41      0.00      1.53      0.00      0.00     92.06
03:30:33 PM     all      6.18      0.00      1.44      0.00      0.00     92.38
03:30:35 PM     all      6.72      0.00      1.62      0.00      0.00     91.66
03:30:37 PM     all      7.00      0.00      1.79      0.00      0.00     91.21
03:30:39 PM     all      6.54      0.00      1.67      0.00      0.00     91.80
03:30:41 PM     all      6.29      0.00      1.56      0.00      0.00     92.15
03:30:43 PM     all      6.27      0.00      1.57      0.00      0.00     92.16
03:30:45 PM     all      6.34      0.00      1.55      0.00      0.00     92.11
03:30:47 PM     all      6.29      0.00      1.51      0.00      0.00     92.20
03:30:49 PM     all      6.62      0.00      1.86      0.00      0.00     91.52
03:30:51 PM     all      6.34      0.00      1.62      0.00      0.00     92.04
03:30:53 PM     all      6.26      0.00      1.59      0.00      0.00     92.15
03:30:55 PM     all      6.17      0.00      1.62      0.00      0.00     92.21
03:30:57 PM     all      6.50      0.00      1.61      0.00      0.00     91.89
03:30:59 PM     all      6.76      0.00      1.89      0.00      0.00     91.35
03:31:01 PM     all      6.35      0.00      1.52      0.00      0.00     92.13
03:31:03 PM     all      6.52      0.00      1.71      0.00      0.00     91.77
03:31:05 PM     all      6.34      0.00      1.48      0.00      0.00     92.17
03:31:07 PM     all      6.29      0.00      1.58      0.00      0.00     92.13
03:31:09 PM     all      6.80      0.00      1.75      0.00      0.00     91.45
03:31:11 PM     all      6.51      0.00      1.53      0.00      0.00     91.96
03:31:13 PM     all      6.63      0.00      1.71      0.00      0.00     91.67
03:31:15 PM     all      6.57      0.00      1.55      0.00      0.00     91.88
03:31:17 PM     all      6.44      0.00      1.58      0.00      0.00     91.98
03:31:19 PM     all      6.81      0.00      1.71      0.00      0.00     91.48
03:31:21 PM     all      6.37      0.00      1.51      0.00      0.00     92.12
03:31:23 PM     all      6.31      0.00      1.53      0.00      0.00     92.16
03:31:25 PM     all      6.32      0.00      1.49      0.00      0.00     92.19
03:31:27 PM     all      6.78      0.00      1.66      0.00      0.00     91.56
03:31:29 PM     all      6.61      0.00      1.83      0.00      0.00     91.56
03:31:31 PM     all      6.19      0.00      1.49      0.00      0.00     92.32
03:31:33 PM     all      6.30      0.00      1.48      0.00      0.00     92.22
03:31:35 PM     all      6.25      0.00      1.54      0.00      0.00     92.21
03:31:37 PM     all      6.11      0.00      1.60      0.00      0.00     92.29
03:31:39 PM     all      6.50      0.00      1.70      0.00      0.00     91.80
03:31:41 PM     all      6.58      0.00      1.63      0.00      0.00     91.80
03:31:43 PM     all      6.67      0.00      1.49      0.00      0.00     91.83
03:31:45 PM     all      6.14      0.00      1.48      0.00      0.00     92.38
