Linux 4.18.0-477.13.1.el8_8.x86_64 (b525) 	06/30/2023 	_x86_64_	(56 CPU)

01:26:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:40 PM     all      8.20      0.00      2.20      0.00      0.00     89.59
01:29:42 PM     all      8.03      0.00      2.38      0.00      0.00     89.60
01:29:44 PM     all      8.31      0.00      2.15      0.00      0.00     89.54
01:29:46 PM     all      8.27      0.00      2.16      0.00      0.00     89.57
01:29:48 PM     all      8.21      0.00      2.27      0.00      0.00     89.52
01:29:50 PM     all      7.97      0.00      2.22      0.00      0.00     89.80
01:29:52 PM     all      8.62      0.00      2.35      0.00      0.00     89.04
01:29:54 PM     all      8.03      0.00      2.30      0.00      0.00     89.67
01:29:56 PM     all      8.40      0.00      2.49      0.00      0.00     89.11
01:29:58 PM     all      8.25      0.00      2.29      0.00      0.00     89.46
01:30:00 PM     all      8.30      0.00      2.47      0.00      0.00     89.23
01:30:02 PM     all      8.29      0.00      2.18      0.00      0.00     89.53
01:30:04 PM     all      8.25      0.00      2.24      0.00      0.00     89.51
01:30:06 PM     all      8.33      0.00      2.25      0.00      0.00     89.42
01:30:08 PM     all      8.25      0.00      2.35      0.00      0.00     89.40
01:30:10 PM     all      8.23      0.00      2.14      0.00      0.00     89.64
01:30:12 PM     all      7.86      0.00      2.28      0.00      0.00     89.86
01:30:14 PM     all      8.19      0.00      2.12      0.00      0.00     89.68
01:30:16 PM     all      8.03      0.00      2.21      0.00      0.00     89.76
01:30:18 PM     all      8.10      0.00      2.18      0.00      0.00     89.72
01:30:20 PM     all      8.29      0.00      2.27      0.00      0.00     89.44
01:30:22 PM     all      8.28      0.00      2.25      0.00      0.00     89.47
01:30:24 PM     all      8.07      0.00      2.23      0.00      0.00     89.70
01:30:26 PM     all      8.17      0.00      2.40      0.00      0.00     89.43
01:30:28 PM     all      8.69      0.00      2.43      0.00      0.00     88.88
01:30:30 PM     all      8.01      0.00      2.43      0.00      0.00     89.56
01:30:32 PM     all      8.28      0.00      2.35      0.00      0.00     89.37
01:30:34 PM     all      8.61      0.00      2.34      0.00      0.00     89.05
01:30:36 PM     all      8.15      0.00      2.33      0.00      0.00     89.52
01:30:38 PM     all      8.12      0.00      2.33      0.00      0.00     89.55


Average:        all      7.96      0.00      2.29      0.00      0.00     89.75
