Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

03:33:57 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
03:42:59 PM 502858776 501379392  25376276      4.80        24   8649304  19851556      3.70   3456868  12328052         0
03:43:01 PM 502750372 501270992  25484680      4.82        24   8649304  19947000      3.72   3456864  12436140         0
03:43:03 PM 502842612 501363232  25392440      4.81        24   8649304  19851796      3.70   3456868  12344448         0
03:43:05 PM 502714428 501235048  25520624      4.83        24   8649304  19972548      3.72   3456868  12472392         0
03:43:07 PM 502826476 501347096  25408576      4.81        24   8649304  19851796      3.70   3456868  12360648         0
03:43:09 PM 503034536 501555160  25200516      4.77        24   8649304  19667888      3.67   3456868  12152772         0
03:43:11 PM 502810724 501331348  25424328      4.81        24   8649304  19880144      3.70   3456868  12376320         0
03:43:13 PM 502992144 501512768  25242908      4.78        24   8649304  19682488      3.67   3456868  12195508         0
03:43:15 PM 502806240 501326864  25428812      4.81        24   8649304  19862712      3.70   3456868  12380896         0
03:43:17 PM 502884132 501404756  25350920      4.80        24   8649304  19792364      3.69   3456864  12303212         0
03:43:19 PM 502789860 501310484  25445192      4.82        24   8649304  19881464      3.70   3456868  12397088         0
03:43:21 PM 502866992 501387616  25368060      4.80        24   8649304  19804392      3.69   3456868  12320164         0
03:43:23 PM 502769632 501290256  25465420      4.82        24   8649304  19897544      3.71   3456868  12417432         0
03:43:25 PM 502856328 501376952  25378724      4.80        24   8649304  19832744      3.70   3456868  12330800         0
03:43:27 PM 502751276 501271900  25483776      4.82        24   8649304  19930036      3.71   3456868  12435704         0
03:43:29 PM 502838716 501359344  25396336      4.81        24   8649304  19832744      3.70   3456876  12347968         0
03:43:31 PM 502705032 501225660  25530020      4.83        24   8649308  19973740      3.72   3456868  12481608         0
03:43:33 PM 502817576 501338204  25417476      4.81        24   8649308  19860628      3.70   3456868  12368860         0
03:43:35 PM 502977512 501498140  25257540      4.78        24   8649308  19676352      3.67   3456872  12209280         0
03:43:37 PM 502797248 501317876  25437804      4.82        24   8649308  19884928      3.71   3456872  12389172         0
03:43:39 PM 502880760 501401392  25354292      4.80        24   8649308  19795820      3.69   3456876  12306108         0
03:43:41 PM 502783384 501304016  25451668      4.82        24   8649308  19888968      3.71   3456876  12403356         0
03:43:43 PM 502872732 501393364  25362320      4.80        24   8649308  19795820      3.69   3456876  12314208         0
03:43:45 PM 502771400 501292032  25463652      4.82        24   8649308  19888968      3.71   3456876  12415404         0
03:43:47 PM 502852488 501373120  25382564      4.81        24   8649308  19824168      3.69   3456872  12334460         0
03:43:49 PM 502742816 501263452  25492236      4.83        24   8649308  19913268      3.71   3456876  12443660         0
03:43:51 PM 502836556 501357192  25398496      4.81        24   8649308  19842144      3.70   3456876  12350384         0
03:43:53 PM 502712084 501232720  25522968      4.83        24   8649308  19962896      3.72   3456876  12474116         0
03:43:55 PM 502820108 501340744  25414944      4.81        24   8649308  19869924      3.70   3456876  12366872         0
03:43:57 PM 503065308 501585944  25169744      4.76        24   8649308  19624900      3.66   3456876  12121972         0
03:43:59 PM 502809124 501329764  25425928      4.81        24   8649308  19877644      3.70   3456872  12377472         0
03:44:01 PM 502943596 501464240  25291456      4.79        24   8649308  19714356      3.67   3456868  12242932         0
03:44:03 PM 502858368 501379012  25376684      4.80        24   8649308  19809296      3.69   3456868  12328420         0
03:44:05 PM 502745864 501266508  25489188      4.83        24   8649308  19924004      3.71   3456872  12440520         0
03:44:07 PM 502627900 501148544  25607152      4.85        24   8649308  20091092      3.74   3456872  12558020         0
03:44:09 PM 502400012 500920660  25835040      4.89        24   8649308  20280764      3.78   3456876  12785696         0
03:44:11 PM 502421948 500942596  25813104      4.89        24   8649308  20266852      3.78   3456876  12763888         0
03:44:13 PM 502162956 500683604  26072096      4.94        24   8649308  20514236      3.82   3456876  13022304         0
03:44:15 PM 502175296 500695944  26059756      4.93        24   8649308  20499000      3.82   3456876  13010024         0
03:44:17 PM 499087832 497608480  29147220      5.52        24   8649308  27771008      5.18   3456872  16093740         0
03:44:19 PM 494814684 493335336  33420368      6.33        24   8649308  28181400      5.25   3456876  20357628         0
03:44:21 PM 494594764 493115416  33640288      6.37        24   8649308  28181400      5.25   3456876  20577396         0
03:44:23 PM 501674036 500194688  26561016      5.03        24   8649308  21013396      3.92   3456876  13511796         0
03:44:25 PM 502943744 501464396  25291308      4.79        24   8649308  19746184      3.68   3456876  12245148         0
03:44:27 PM 502804220 501324872  25430832      4.81        24   8649308  19861428      3.70   3456876  12384548         0
03:44:29 PM 502918912 501439568  25316140      4.79        24   8649308  19748928      3.68   3456876  12268564         0
03:44:31 PM 502795852 501316508  25439200      4.82        24   8649308  19870428      3.70   3456872  12391184         0
03:44:33 PM 502873072 501393728  25361980      4.80        24   8649308  19801496      3.69   3456872  12314248         0
03:44:35 PM 502775544 501296200  25459508      4.82        24   8649308  19918948      3.71   3456876  12411620         0
03:44:37 PM 502852904 501373560  25382148      4.81        24   8649308  19798028      3.69   3456876  12334200         0
03:44:39 PM 502750600 501271268  25484452      4.82        24   8649308  19923672      3.71   3456876  12435876         0
03:44:41 PM 502839184 501359852  25395868      4.81        24   8649308  19857984      3.70   3456876  12346980         0
03:44:43 PM 502699044 501219712  25536008      4.83        24   8649308  20006612      3.73   3456876  12486888         0
03:44:45 PM 502811548 501332216  25423504      4.81        24   8649308  19878232      3.70   3456876  12375096         0
03:44:47 PM 502955476 501476144  25279576      4.79        24   8649308  19730408      3.68   3456872  12231516         0
03:44:49 PM 502799316 501319988  25435736      4.82        24   8649308  19882284      3.71   3456872  12387112         0
03:44:51 PM 502876472 501397144  25358580      4.80        24   8649308  19812676      3.69   3456872  12310244         0
03:44:53 PM 502776512 501297184  25458540      4.82        24   8649308  19905828      3.71   3456872  12410012         0
03:44:55 PM 502860080 501380752  25374972      4.80        24   8649308  19831016      3.70   3456872  12326512         0
03:44:57 PM 502758720 501279392  25476332      4.82        24   8649308  19924168      3.71   3456872  12427748         0
03:44:59 PM 502834168 501354844  25400884      4.81        24   8649308  19847216      3.70   3456876  12351632         0
03:45:01 PM 502711552 501232232  25523500      4.83        24   8649312  19971752      3.72   3456872  12474620         0
03:45:03 PM 502827612 501348292  25407440      4.81        24   8649312  19859532      3.70   3456872  12358800         0
03:45:05 PM 503064660 501585340  25170392      4.76        24   8649312  19646908      3.66   3456872  12122172         0
03:45:07 PM 502807484 501328164  25427568      4.81        24   8649312  19895984      3.71   3456876  12379172         0
03:45:09 PM 502901056 501421740  25333996      4.80        24   8649312  19811888      3.69   3456876  12286088         0
03:45:11 PM 502795520 501316204  25439532      4.82        24   8649312  19905040      3.71   3456876  12391352         0
03:45:13 PM 502883744 501404428  25351308      4.80        24   8649312  19836488      3.70   3456876  12303344         0
03:45:15 PM 502781104 501301788  25453948      4.82        24   8649312  19933688      3.71   3456876  12405344         0
03:45:17 PM 502872448 501393132  25362604      4.80        24   8649312  19840108      3.70   3456872  12314760         0
03:45:19 PM 502770640 501291328  25464412      4.82        24   8649312  19925160      3.71   3456880  12416120         0
03:45:21 PM 502856676 501377364  25378376      4.80        24   8649312  19864132      3.70   3456880  12330224         0
03:45:23 PM 502766580 501287268  25468472      4.82        24   8649312  19928932      3.71   3456880  12420248         0
03:45:25 PM 502847864 501368552  25387188      4.81        24   8649312  19870972      3.70   3456880  12339212         0
03:45:27 PM 502721136 501241824  25513916      4.83        24   8649312  19990608      3.73   3456880  12465716         0
03:45:29 PM 502822172 501342872  25412880      4.81        24   8649312  19912428      3.71   3456884  12364768         0
03:45:31 PM 503064608 501585308  25170444      4.77        24   8649312  19698308      3.67   3456876  12122780         0
03:45:33 PM 502811384 501332084  25423668      4.81        24   8649312  19943332      3.72   3456876  12375548         0
03:45:35 PM 502900520 501421220  25334532      4.80        24   8649312  19854232      3.70   3456876  12286240         0
03:45:37 PM 502785960 501306660  25449092      4.82        24   8649312  19971684      3.72   3456876  12401036         0
03:45:39 PM 502850464 501371168  25384588      4.81        24   8649312  19883864      3.71   3456880  12336456         0
03:45:41 PM 502763836 501284540  25471216      4.82        24   8649312  19979056      3.72   3456880  12422904         0
03:45:43 PM 502576904 501097608  25658148      4.86        24   8649312  20162600      3.76   3456880  12609328         0
03:45:45 PM 502470500 500991216  25764552      4.88        24   8649316  20273920      3.78   3456880  12714132         0
03:45:47 PM 502479272 500999988  25755780      4.88        24   8649316  20274524      3.78   3456876  12705960         0
03:45:49 PM 502230592 500751308  26004460      4.92        24   8649316  20521176      3.82   3456880  12954184         0
03:45:51 PM 502185932 500706648  26049120      4.93        24   8649316  20548616      3.83   3456880  12998568         0
03:45:53 PM 502170512 500691228  26064540      4.93        24   8649316  20577444      3.83   3456880  13014736         0
03:45:55 PM 496280408 494801124  31954644      6.05        24   8649312  27745440      5.17   3456880  18894964         0
03:45:57 PM 494804968 493325684  33430084      6.33        24   8649312  28155044      5.25   3456880  20366892         0
03:45:59 PM 494581452 493102168  33653600      6.37        24   8649312  28157816      5.25   3456880  20590092         0
03:46:01 PM 501760020 500280736  26475032      5.01        24   8649312  20987348      3.91   3456876  13424044         0
03:46:03 PM 502863304 501384020  25371748      4.80        24   8649312  19870108      3.70   3456876  12323048         0
