Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:16:43 PM     all     22.46      0.00     27.08      0.00      0.00     50.46
11:16:45 PM     all     23.25      0.00     25.98      0.00      0.00     50.77
11:16:47 PM     all     22.90      0.00     26.39      0.00      0.00     50.71
11:16:49 PM     all     23.11      0.00     26.30      0.00      0.00     50.59
11:16:51 PM     all     23.15      0.00     25.64      0.00      0.00     51.21
11:16:53 PM     all     24.23      0.00     24.89      0.00      0.00     50.88
11:16:55 PM     all     23.75      0.00     24.98      0.00      0.00     51.27
11:16:57 PM     all     23.33      0.00     26.00      0.00      0.00     50.66
11:16:59 PM     all     24.03      0.00     25.27      0.00      0.00     50.70
11:17:01 PM     all     23.29      0.00     26.27      0.00      0.00     50.45
11:17:03 PM     all     23.57      0.00     24.99      0.00      0.00     51.44
11:17:05 PM     all     23.64      0.00     23.94      0.00      0.00     52.42
11:17:07 PM     all     23.76      0.00     25.96      0.00      0.00     50.28
11:17:09 PM     all     24.30      0.00     25.20      0.00      0.00     50.50
11:17:11 PM     all     23.24      0.00     24.84      0.00      0.00     51.92
11:17:13 PM     all     22.97      0.00     26.31      0.00      0.00     50.72
11:17:15 PM     all     23.35      0.00     26.15      0.00      0.00     50.50
11:17:17 PM     all     23.70      0.00     25.75      0.00      0.00     50.55
11:17:19 PM     all     23.51      0.00     25.05      0.00      0.00     51.44
11:17:21 PM     all     23.26      0.00     25.59      0.00      0.00     51.14
11:17:23 PM     all     23.05      0.00     26.42      0.00      0.00     50.53
11:17:25 PM     all     22.96      0.00     26.12      0.00      0.00     50.92
11:17:27 PM     all     23.30      0.00     25.86      0.00      0.00     50.84
11:17:29 PM     all     24.31      0.00     24.35      0.00      0.00     51.34
11:17:31 PM     all     24.09      0.00     25.13      0.00      0.00     50.78
11:17:33 PM     all     24.16      0.00     25.41      0.00      0.00     50.44
11:17:35 PM     all     23.81      0.00     23.76      0.00      0.00     52.43
11:17:37 PM     all     23.07      0.00     25.95      0.00      0.00     50.99
11:17:39 PM     all     23.49      0.00     26.02      0.00      0.00     50.48
11:17:41 PM     all     22.87      0.00     26.25      0.00      0.00     50.88
11:17:43 PM     all     23.34      0.00     25.50      0.00      0.00     51.16
11:17:45 PM     all     24.14      0.00     25.18      0.00      0.00     50.68
11:17:47 PM     all     23.81      0.00     24.67      0.00      0.00     51.52
11:17:49 PM     all     23.05      0.00     25.22      0.00      0.00     51.73
11:17:51 PM     all     23.51      0.00     23.83      0.00      0.00     52.66
11:17:53 PM     all     23.30      0.00     26.10      0.00      0.00     50.59
11:17:55 PM     all     22.83      0.00     25.93      0.00      0.00     51.24
11:17:57 PM     all     23.51      0.00     24.46      0.00      0.00     52.03
11:17:59 PM     all     22.51      0.00     26.81      0.00      0.00     50.68
11:18:01 PM     all     24.02      0.00     24.91      0.00      0.00     51.07
11:18:03 PM     all     23.34      0.00     26.14      0.00      0.00     50.52
11:18:05 PM     all     23.16      0.00     26.05      0.00      0.00     50.79
11:18:07 PM     all     23.00      0.00     25.38      0.00      0.00     51.62
11:18:09 PM     all     23.32      0.00     25.92      0.00      0.00     50.76
11:18:11 PM     all     23.43      0.00     26.02      0.00      0.00     50.55
11:18:13 PM     all     23.78      0.00     25.14      0.00      0.00     51.07
11:18:15 PM     all     23.34      0.00     26.09      0.00      0.00     50.57
11:18:17 PM     all     23.50      0.00     25.89      0.00      0.00     50.61
11:18:19 PM     all     23.22      0.00     25.10      0.00      0.00     51.68
11:18:21 PM     all     23.71      0.00     25.53      0.00      0.00     50.76
11:18:23 PM     all     23.38      0.00     26.24      0.00      0.00     50.38
11:18:25 PM     all     23.99      0.00     25.19      0.00      0.00     50.82
11:18:27 PM     all     23.33      0.00     25.83      0.00      0.00     50.84
11:18:29 PM     all     23.48      0.00     25.64      0.00      0.00     50.88
11:18:31 PM     all     23.50      0.00     25.86      0.00      0.00     50.63
11:18:33 PM     all     23.62      0.00     25.32      0.00      0.00     51.06
11:18:35 PM     all     22.58      0.00     26.79      0.00      0.00     50.63
11:18:37 PM     all     23.11      0.00     25.25      0.00      0.00     51.64
11:18:39 PM     all     23.48      0.00     25.70      0.00      0.00     50.82
11:18:41 PM     all     24.10      0.00     24.85      0.00      0.00     51.05
11:18:43 PM     all     23.45      0.00     25.69      0.00      0.00     50.85
11:18:45 PM     all     22.94      0.00     25.99      0.00      0.00     51.07
11:18:47 PM     all     23.93      0.00     25.25      0.00      0.00     50.82
11:18:49 PM     all     23.33      0.00     24.23      0.00      0.00     52.44
11:18:51 PM     all     23.74      0.00     24.95      0.00      0.00     51.31
11:18:53 PM     all     24.08      0.00     25.22      0.00      0.00     50.70
11:18:55 PM     all     22.64      0.00     26.17      0.00      0.00     51.19
11:18:57 PM     all     22.84      0.00     26.81      0.00      0.00     50.35
11:18:59 PM     all     22.35      0.00     27.42      0.00      0.00     50.23
11:19:01 PM     all     22.93      0.00     26.38      0.00      0.00     50.69
11:19:03 PM     all     23.65      0.00     25.73      0.00      0.00     50.62
11:19:05 PM     all     23.69      0.00     25.36      0.00      0.00     50.95
11:19:07 PM     all     23.83      0.00     25.57      0.00      0.00     50.60
11:19:09 PM     all     23.04      0.00     26.08      0.00      0.00     50.88
11:19:11 PM     all     23.16      0.00     24.73      0.00      0.00     52.11
11:19:13 PM     all     23.53      0.00     25.86      0.00      0.00     50.60
11:19:15 PM     all     23.73      0.00     25.47      0.00      0.00     50.80
11:19:17 PM     all     23.25      0.00     26.33      0.00      0.00     50.42
11:19:19 PM     all     23.33      0.00     24.54      0.00      0.00     52.13
11:19:21 PM     all     22.83      0.00     26.66      0.00      0.00     50.51
11:19:23 PM     all     23.55      0.00     25.82      0.00      0.00     50.63
11:19:25 PM     all     23.60      0.00     25.15      0.00      0.00     51.24
11:19:27 PM     all     24.07      0.00     24.10      0.00      0.00     51.83
11:19:29 PM     all     23.96      0.00     25.16      0.00      0.00     50.88
11:19:31 PM     all     23.63      0.00     25.79      0.00      0.00     50.58
11:19:33 PM     all     22.38      0.00     26.06      0.00      0.00     51.56
11:19:35 PM     all     23.35      0.00     25.07      0.00      0.00     51.59
11:19:37 PM     all     22.87      0.00     26.42      0.00      0.00     50.71
11:19:39 PM     all     23.60      0.00     24.63      0.00      0.00     51.77
11:19:41 PM     all     23.58      0.00     25.45      0.00      0.00     50.97
11:19:43 PM     all     23.04      0.00     25.87      0.00      0.00     51.10
11:19:45 PM     all     23.87      0.00     25.37      0.00      0.00     50.76
11:19:47 PM     all     22.96      0.00     26.51      0.00      0.00     50.52
11:19:49 PM     all     22.69      0.00     26.65      0.00      0.00     50.66
11:19:51 PM     all     24.62      0.00     24.41      0.00      0.00     50.97
11:19:53 PM     all     23.11      0.00     25.86      0.00      0.00     51.03
11:19:55 PM     all     23.36      0.00     24.69      0.00      0.00     51.94
11:19:57 PM     all     22.83      0.00     26.87      0.00      0.00     50.31
11:19:59 PM     all     23.78      0.00     24.89      0.00      0.00     51.33
11:20:01 PM     all     22.76      0.00     25.77      0.00      0.00     51.47
11:20:03 PM     all     24.31      0.00     24.29      0.00      0.00     51.40
11:20:05 PM     all     22.82      0.00     26.56      0.00      0.00     50.63
11:20:07 PM     all     23.52      0.00     25.31      0.00      0.00     51.17
11:20:09 PM     all     23.73      0.00     25.38      0.00      0.00     50.89
11:20:11 PM     all     23.44      0.00     25.82      0.00      0.00     50.74
11:20:13 PM     all     23.16      0.00     25.27      0.00      0.00     51.58
11:20:15 PM     all     23.78      0.00     24.61      0.00      0.00     51.62
11:20:17 PM     all     23.97      0.00     25.45      0.00      0.00     50.58
11:20:19 PM     all     23.35      0.00     26.18      0.00      0.00     50.46
11:20:21 PM     all     23.51      0.00     24.48      0.00      0.00     52.00
11:20:23 PM     all     24.05      0.00     24.80      0.00      0.00     51.15
11:20:25 PM     all     23.78      0.00     22.75      0.00      0.00     53.47
