Linux 4.18.0-477.15.1.el8_8.x86_64 (b526) 	08/10/2023 	_x86_64_	(56 CPU)

01:11:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:14:23 PM     all      7.18      0.00      1.12      0.00      0.00     91.70
01:14:25 PM     all      7.19      0.00      1.15      0.00      0.00     91.66
01:14:27 PM     all      7.13      0.00      1.16      0.00      0.00     91.71
01:14:29 PM     all      7.14      0.00      1.13      0.00      0.00     91.73
01:14:31 PM     all      7.14      0.00      1.13      0.00      0.00     91.73
01:14:33 PM     all      7.32      0.00      1.35      0.00      0.00     91.34
01:14:35 PM     all      7.16      0.00      1.21      0.00      0.00     91.64
01:14:37 PM     all      7.18      0.00      1.15      0.00      0.00     91.67
01:14:39 PM     all      7.16      0.00      1.18      0.00      0.00     91.66
01:14:41 PM     all      7.16      0.00      1.22      0.00      0.00     91.61
01:14:43 PM     all      7.19      0.00      1.15      0.00      0.00     91.66
01:14:45 PM     all      7.17      0.00      1.11      0.00      0.00     91.72
01:14:47 PM     all      7.16      0.00      1.13      0.00      0.00     91.71
01:14:49 PM     all      7.13      0.00      1.13      0.00      0.00     91.73
01:14:51 PM     all      7.14      0.00      1.18      0.00      0.00     91.68
01:14:53 PM     all      7.19      0.00      1.16      0.00      0.00     91.65
01:14:55 PM     all      7.13      0.00      1.12      0.00      0.00     91.76
01:14:57 PM     all      7.23      0.00      1.14      0.00      0.00     91.63
01:14:59 PM     all      7.15      0.00      1.15      0.00      0.00     91.69
01:15:01 PM     all      7.14      0.00      1.14      0.00      0.00     91.72
01:15:03 PM     all      7.21      0.00      1.16      0.00      0.00     91.63
01:15:05 PM     all      7.18      0.00      1.14      0.00      0.00     91.69
01:15:07 PM     all      7.14      0.00      1.13      0.00      0.00     91.73
01:15:09 PM     all      7.17      0.00      1.14      0.00      0.00     91.68
01:15:11 PM     all      7.26      0.00      1.25      0.00      0.00     91.49
01:15:13 PM     all      7.19      0.00      1.10      0.00      0.00     91.71
01:15:15 PM     all      7.15      0.00      1.17      0.00      0.00     91.68
01:15:17 PM     all      7.11      0.00      1.13      0.00      0.00     91.76
01:15:19 PM     all      7.20      0.00      1.21      0.00      0.00     91.59
01:15:21 PM     all      7.13      0.00      1.16      0.00      0.00     91.71
01:15:23 PM     all      7.22      0.00      1.14      0.00      0.00     91.64
01:15:25 PM     all      7.16      0.00      1.13      0.00      0.00     91.72
01:15:27 PM     all      7.13      0.00      1.14      0.00      0.00     91.73
01:15:29 PM     all      7.17      0.00      1.16      0.00      0.00     91.67
01:15:31 PM     all      7.11      0.00      1.16      0.00      0.00     91.73
01:15:33 PM     all      7.26      0.00      1.20      0.00      0.00     91.54
01:15:35 PM     all      7.18      0.00      1.15      0.00      0.00     91.67
01:15:37 PM     all      7.14      0.00      1.08      0.00      0.00     91.77
01:15:39 PM     all      7.19      0.00      1.13      0.00      0.00     91.68
01:15:41 PM     all      7.22      0.00      1.08      0.00      0.00     91.70
01:15:43 PM     all      7.26      0.00      1.18      0.00      0.00     91.56
01:15:45 PM     all      7.15      0.00      1.11      0.00      0.00     91.74
01:15:47 PM     all      7.11      0.00      1.19      0.00      0.00     91.70
01:15:49 PM     all      7.21      0.00      1.12      0.00      0.00     91.67
01:15:51 PM     all      7.18      0.00      1.09      0.00      0.00     91.73
01:15:53 PM     all      7.16      0.00      1.19      0.00      0.00     91.65
01:15:55 PM     all      7.22      0.00      1.14      0.00      0.00     91.64
01:15:57 PM     all      7.23      0.00      1.05      0.00      0.00     91.72
01:15:59 PM     all      7.10      0.00      1.20      0.00      0.00     91.70
01:16:01 PM     all      7.17      0.00      1.12      0.00      0.00     91.71
01:16:03 PM     all      7.16      0.00      1.23      0.00      0.00     91.61
01:16:05 PM     all      7.14      0.00      1.18      0.00      0.00     91.68
01:16:07 PM     all      7.18      0.00      1.07      0.00      0.00     91.74
01:16:09 PM     all      7.13      0.00      1.11      0.00      0.00     91.77
01:16:11 PM     all      7.18      0.00      1.17      0.00      0.00     91.65
01:16:13 PM     all      7.18      0.00      1.11      0.00      0.00     91.71
01:16:15 PM     all      7.16      0.00      1.16      0.00      0.00     91.68
01:16:17 PM     all      7.12      0.00      1.18      0.00      0.00     91.70
01:16:19 PM     all      7.19      0.00      1.12      0.00      0.00     91.69
01:16:21 PM     all      7.13      0.00      1.13      0.00      0.00     91.74
01:16:23 PM     all      7.15      0.00      1.18      0.00      0.00     91.67
01:16:25 PM     all      7.19      0.00      1.06      0.00      0.00     91.74
01:16:27 PM     all      7.17      0.00      1.09      0.00      0.00     91.74
01:16:29 PM     all      7.16      0.00      1.18      0.00      0.00     91.66
01:16:31 PM     all      7.14      0.00      1.03      0.00      0.00     91.83
01:16:33 PM     all      7.24      0.00      1.21      0.00      0.00     91.56
01:16:35 PM     all      7.26      0.00      1.13      0.00      0.00     91.61
01:16:37 PM     all      7.13      0.00      1.13      0.00      0.00     91.75
01:16:39 PM     all      7.07      0.00      1.17      0.00      0.00     91.76
01:16:41 PM     all      7.18      0.00      1.11      0.00      0.00     91.71
01:16:43 PM     all      7.17      0.00      1.11      0.00      0.00     91.72
01:16:45 PM     all      7.11      0.00      1.14      0.00      0.00     91.75
01:16:47 PM     all      7.19      0.00      1.12      0.00      0.00     91.70
01:16:49 PM     all      7.12      0.00      1.12      0.00      0.00     91.77
01:16:51 PM     all      7.18      0.00      1.10      0.00      0.00     91.72
