Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:10:59 PM 501795872 500318144  26439180      5.01        24   8652320  21067108      3.93   3459984  13384192         0
04:11:01 PM 502881512 501403788  25353540      4.80        24   8652320  19975964      3.72   3459980  12300656         0
04:11:03 PM 502770980 501293260  25464072      4.82        24   8652320  20094648      3.74   3460012  12410292         0
04:11:05 PM 502864032 501386312  25371020      4.80        24   8652320  20047924      3.74   3459968  12317764         0
04:11:07 PM 502734476 501256756  25500576      4.83        24   8652320  20142776      3.75   3459984  12446980         0
04:11:09 PM 502854068 501376348  25380984      4.80        24   8652320  20040620      3.73   3459968  12327972         0
04:11:11 PM 503108992 501631276  25126060      4.76        24   8652320  19792468      3.69   3459984  12072692         0
04:11:13 PM 502843996 501366280  25391056      4.81        24   8652320  20070076      3.74   3459968  12338120         0
04:11:15 PM 502937464 501459748  25297588      4.79        24   8652320  19933708      3.71   3459984  12244668         0
04:11:17 PM 502819800 501342084  25415252      4.81        24   8652320  20076952      3.74   3459984  12362000         0
04:11:19 PM 502907184 501429468  25327868      4.79        24   8652320  19984152      3.72   3459988  12274468         0
04:11:21 PM 502808016 501330304  25427036      4.81        24   8652320  20055688      3.74   3459984  12374140         0
04:11:23 PM 502890328 501412616  25344724      4.80        24   8652320  20015500      3.73   3459968  12291728         0
04:11:25 PM 502785220 501307508  25449832      4.82        24   8652320  20102884      3.75   3459984  12396008         0
04:11:27 PM 502872592 501394880  25362460      4.80        24   8652320  19946868      3.72   3459968  12309452         0
04:11:29 PM 502740232 501262520  25494820      4.83        24   8652320  20091068      3.74   3460000  12441188         0
04:11:31 PM 502856872 501379168  25378180      4.80        24   8652320  19935536      3.72   3459968  12325112         0
04:11:33 PM 503078792 501601088  25156260      4.76        24   8652320  19783076      3.69   3459960  12103264         0
04:11:35 PM 502840424 501362720  25394628      4.81        24   8652320  20030564      3.73   3459980  12341072         0
04:11:37 PM 502951708 501474004  25283344      4.79        24   8652320  19984996      3.72   3459972  12229460         0
04:11:39 PM 502826060 501348356  25408992      4.81        24   8652320  20052596      3.74   3459988  12355424         0
04:11:41 PM 502905652 501427952  25329400      4.80        24   8652320  19929008      3.71   3459968  12276120         0
04:11:43 PM 502812804 501335100  25422248      4.81        24   8652316  20047960      3.74   3459972  12369240         0
04:11:45 PM 502894412 501416712  25340640      4.80        24   8652320  19966040      3.72   3459968  12286972         0
04:11:47 PM 502788512 501310812  25446540      4.82        24   8652320  20053840      3.74   3459976  12392724         0
04:11:49 PM 502871588 501393892  25363464      4.80        24   8652320  19977048      3.72   3459964  12310716         0
04:11:51 PM 502748112 501270400  25486940      4.82        24   8652320  20041780      3.73   3459992  12433180         0
04:11:53 PM 502856432 501378720  25378620      4.80        24   8652320  19887824      3.71   3459968  12325676         0
04:11:55 PM 503062648 501584936  25172404      4.77        24   8652320  19757264      3.68   3459968  12119860         0
04:11:57 PM 502839236 501361524  25395816      4.81        24   8652320  19992376      3.73   3459968  12341924         0
04:11:59 PM 502955712 501478000  25279340      4.79        24   8652320  19902880      3.71   3459988  12226000         0
04:12:01 PM 502828640 501350928  25406412      4.81        24   8652324  20027336      3.73   3459964  12353520         0
04:12:03 PM 502913668 501435956  25321384      4.79        24   8652324  19862044      3.70   3459992  12268072         0
04:12:05 PM 502816152 501338440  25418900      4.81        24   8652324  19953232      3.72   3459980  12365556         0
04:12:07 PM 502896484 501418772  25338568      4.80        24   8652324  19887648      3.71   3459996  12284676         0
04:12:09 PM 502796236 501318540  25438816      4.82        24   8652324  20032536      3.73   3459972  12385276         0
04:12:11 PM 502876540 501398844  25358512      4.80        24   8652324  19968408      3.72   3459984  12304952         0
04:12:13 PM 502763948 501286252  25471104      4.82        24   8652324  20034924      3.73   3460004  12417588         0
04:12:15 PM 502860404 501382708  25374648      4.80        24   8652324  19930548      3.71   3459980  12321388         0
04:12:17 PM 502818504 501340808  25416548      4.81        24   8652324  19969080      3.72   3459980  12363224         0
04:12:19 PM 502559152 501081456  25675900      4.86        24   8652324  20253044      3.77   3459992  12620988         0
04:12:21 PM 502373604 500895908  25861448      4.90        24   8652324  20430908      3.81   3459976  12806984         0
04:12:23 PM 502286196 500808500  25948856      4.91        24   8652324  20524260      3.82   3459976  12893676         0
04:12:25 PM 502238784 500761088  25996268      4.92        24   8652324  20578876      3.83   3459980  12941924         0
04:12:27 PM 502062780 500585084  26172272      4.95        24   8652324  21194236      3.95   3459980  13117124         0
04:12:29 PM 495210800 493733100  33024252      6.25        24   8652320  27948276      5.21   3459988  19957336         0
04:12:31 PM 494624564 493146872  33610488      6.36        24   8652324  28352288      5.28   3460012  20540920         0
04:12:33 PM 501630672 500152980  26604380      5.04        24   8652324  21191036      3.95   3459992  13548852         0
04:12:35 PM 501630276 500152584  26604776      5.04        24   8652324  21216828      3.95   3460000  13548616         0
04:12:37 PM 502849812 501372120  25385240      4.81        24   8652324  20001344      3.73   3459992  12331804         0
04:12:39 PM 503102344 501624652  25132708      4.76        24   8652324  19763040      3.68   3459992  12079404         0
04:12:41 PM 502839640 501361952  25395412      4.81        24   8652324  20063024      3.74   3459984  12341392         0
04:12:43 PM 502956688 501479000  25278364      4.79        24   8652324  19888832      3.71   3459996  12225164         0
04:12:45 PM 502822412 501344724  25412640      4.81        24   8652324  20003644      3.73   3459972  12359072         0
04:12:47 PM 502900628 501422940  25334424      4.80        24   8652320  19949732      3.72   3459992  12280432         0
04:12:49 PM 502811084 501333400  25423968      4.81        24   8652324  20064800      3.74   3459976  12370508         0
04:12:51 PM 502896876 501419160  25338176      4.80        24   8652324  19914112      3.71   3459980  12283928         0
04:12:53 PM 502796188 501318472  25438864      4.82        24   8652324  20033224      3.73   3459980  12385284         0
04:12:55 PM 502880972 501403252  25354080      4.80        24   8652320  19950212      3.72   3460000  12299104         0
04:12:57 PM 502763464 501285748  25471588      4.82        24   8652324  20045000      3.74   3459980  12417772         0
04:12:59 PM 502863860 501386144  25371192      4.80        24   8652324  19979892      3.72   3459984  12317140         0
04:13:01 PM 503078700 501600984  25156352      4.76        24   8652324  19750768      3.68   3459980  12102792         0
04:13:03 PM 502850404 501372688  25384648      4.81        24   8652324  19997428      3.73   3459980  12330020         0
04:13:05 PM 503025332 501547624  25209720      4.77        24   8652324  19776560      3.69   3459984  12156524         0
04:13:07 PM 502832580 501354872  25402472      4.81        24   8652324  19990376      3.73   3459976  12348964         0
04:13:09 PM 502959724 501482016  25275328      4.78        24   8652324  19910460      3.71   3459992  12221936         0
04:13:11 PM 502828692 501350988  25406360      4.81        24   8652324  20002272      3.73   3459988  12352804         0
04:13:13 PM 502905080 501427376  25329972      4.80        24   8652324  19898832      3.71   3459996  12276804         0
04:13:15 PM 502800048 501322344  25435004      4.82        24   8652324  20063916      3.74   3459976  12381516         0
04:13:17 PM 502880656 501402956  25354396      4.80        24   8652324  19957100      3.72   3459988  12301304         0
04:13:19 PM 502766980 501289280  25468072      4.82        24   8652324  20074508      3.74   3459972  12414432         0
04:13:21 PM 502866536 501388840  25368516      4.80        24   8652324  19979692      3.72   3460004  12315172         0
04:13:23 PM 503080248 501602552  25154804      4.76        24   8652324  19765700      3.68   3459972  12101848         0
04:13:25 PM 502850896 501373196  25384156      4.81        24   8652320  20027760      3.73   3460000  12330304         0
04:13:27 PM 503050692 501572996  25184360      4.77        24   8652324  19838940      3.70   3459980  12131432         0
04:13:29 PM 502833548 501355852  25401504      4.81        24   8652324  20055712      3.74   3459996  12347824         0
04:13:31 PM 502916036 501438344  25319016      4.79        24   8652328  19921728      3.71   3459980  12264628         0
04:13:33 PM 502820256 501342564  25414796      4.81        24   8652328  20034552      3.73   3459980  12359964         0
04:13:35 PM 502902920 501425228  25332132      4.80        24   8652328  19950092      3.72   3459976  12278592         0
04:13:37 PM 502795488 501317796  25439564      4.82        24   8652328  20073392      3.74   3459996  12384852         0
04:13:39 PM 502874900 501397208  25360152      4.80        24   8652328  19998448      3.73   3460004  12305824         0
04:13:41 PM 502770424 501292708  25464628      4.82        24   8652328  20117888      3.75   3459980  12410064         0
04:13:43 PM 502864752 501387036  25370300      4.80        24   8652328  19995028      3.73   3459996  12316132         0
04:13:45 PM 502729784 501252068  25505268      4.83        24   8652328  20137856      3.75   3459984  12450856         0
04:13:47 PM 502840124 501362404  25394928      4.81        24   8652324  20068488      3.74   3460008  12341128         0
04:13:49 PM 503076888 501599172  25158164      4.76        24   8652328  19807396      3.69   3459972  12105876         0
04:13:51 PM 502939508 501461792  25295544      4.79        24   8652328  19941664      3.72   3459984  12242576         0
04:13:53 PM 502836020 501358304  25399032      4.81        24   8652328  20029240      3.73   3459980  12345888         0
04:13:55 PM 502766876 501289160  25468176      4.82        24   8652328  20045464      3.74   3460008  12415116         0
04:13:57 PM 502414488 500936772  25820564      4.89        24   8652328  20417828      3.80   3459988  12766520         0
04:13:59 PM 502376404 500898688  25858648      4.90        24   8652328  20498144      3.82   3459992  12804360         0
04:14:01 PM 502423156 500945440  25811896      4.89        24   8652328  20429496      3.81   3460000  12758204         0
04:14:03 PM 502175844 500698128  26059208      4.93        24   8652328  20630172      3.84   3459972  13004448         0
04:14:05 PM 498751484 497273768  29483568      5.58        24   8652328  27849056      5.19   3459972  16424044         0
04:14:07 PM 494861416 493383704  33373636      6.32        24   8652328  28262832      5.27   3459972  20306404         0
04:14:09 PM 494648204 493170492  33586848      6.36        24   8652332  28236664      5.26   3459992  20517984         0
04:14:11 PM 501752568 500274872  26482484      5.01        24   8652328  21069372      3.93   3459984  13426900         0
04:14:13 PM 502946972 501469276  25288080      4.79        24   8652328  19888136      3.71   3460000  12233904         0
04:14:15 PM 502821424 501343728  25413628      4.81        24   8652328  20031384      3.73   3459980  12360364         0
04:14:17 PM 502902004 501424308  25333048      4.80        24   8652328  19954728      3.72   3460008  12278636         0
04:14:19 PM 502801460 501323764  25433592      4.81        24   8652328  20100316      3.75   3459980  12379840         0
04:14:21 PM 502893996 501416304  25341056      4.80        24   8652328  19999924      3.73   3459980  12287360         0
04:14:23 PM 502791976 501314284  25443076      4.82        24   8652328  20151268      3.76   3460000  12388972         0
04:14:25 PM 502869192 501391500  25365860      4.80        24   8652328  20067084      3.74   3459996  12311968         0
04:14:27 PM 502745748 501268056  25489304      4.83        24   8652328  20187484      3.76   3460008  12435384         0
04:14:29 PM 502861284 501383592  25373768      4.80        24   8652328  19984368      3.72   3459984  12320688         0
04:14:31 PM 503108456 501630768  25126596      4.76        24   8652328  19742260      3.68   3460004  12071760         0
04:14:33 PM 502844712 501367024  25390340      4.81        24   8652328  20006944      3.73   3459980  12336072         0
04:14:35 PM 502930856 501453168  25304196      4.79        24   8652328  19944616      3.72   3459980  12250100         0
