Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/08/2023 	_x86_64_	(32 CPU)

03:19:17 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
03:21:23 PM 465665100 501654972  61848972     11.72        24  47114932  26389528      4.92  38532116  16681420         0
03:21:25 PM 469395416 505385288  58118656     11.02        24  47114932  19221524      3.59  38532124  12965184         0
03:21:27 PM 470663792 506654892  56850280     10.78        24  47116164  18018704      3.36  38533296  11697756         0
03:21:29 PM 470789312 506781504  56724760     10.75        24  47117212  17951800      3.35  38534400  11571216         0
03:21:31 PM 470743828 506738828  56770244     10.76        24  47120020  17853312      3.33  38537164  11613732         0
03:21:33 PM 470760872 506756980  56753200     10.76        24  47121124  17924280      3.34  38538316  11595632         0
03:21:35 PM 470742276 506741096  56771796     10.76        24  47123832  17988740      3.36  38540972  11612008         0
03:21:37 PM 470712820 506713116  56801252     10.77        24  47125288  17983712      3.36  38542436  11639768         0
03:21:39 PM 470740600 506743256  56773472     10.76        24  47127648  17966912      3.35  38544840  11609660         0
03:21:41 PM 470710296 506714788  56803776     10.77        24  47129480  17966912      3.35  38546648  11637972         0
03:21:43 PM 470735704 506742888  56778368     10.76        24  47132164  17902472      3.34  38549328  11610004         0
03:21:45 PM 470701936 506710392  56812136     10.77        24  47133436  17966868      3.35  38550604  11642436         0
03:21:47 PM 470735720 506746412  56778352     10.76        24  47135672  17966868      3.35  38552856  11606624         0
03:21:49 PM 470697628 506709976  56816444     10.77        24  47137324  17901896      3.34  38554516  11642716         0
03:21:51 PM 470725784 506740460  56788288     10.77        24  47139652  17966288      3.35  38556848  11611848         0
03:21:53 PM 470700432 506716952  56813640     10.77        24  47141484  17966288      3.35  38558640  11636272         0
03:21:55 PM 470611644 506628184  56902428     10.79        24  47141484  18122048      3.38  38558672  11724284         0
03:21:57 PM 470462656 506479216  57051416     10.82        24  47141484  18270816      3.41  38558680  11873180         0
03:21:59 PM 470358308 506374868  57155764     10.83        24  47141484  18394416      3.43  38558684  11976104         0
03:22:01 PM 470118700 506135260  57395372     10.88        24  47141484  18631712      3.48  38558680  12213440         0
03:22:03 PM 470203152 506219716  57310920     10.86        24  47141484  18536476      3.46  38558680  12130904         0
03:22:05 PM 470012572 506029156  57501500     10.90        24  47141484  18859808      3.52  38558684  12318844         0
03:22:07 PM 469823576 505840160  57690496     10.94        24  47141484  18896412      3.53  38558680  12508088         0
03:22:09 PM 469919784 505936412  57594288     10.92        24  47141492  18997256      3.54  38558680  12413404         0
03:22:11 PM 469929228 505945872  57584844     10.92        24  47141492  18745604      3.50  38558684  12403984         0
03:22:13 PM 469500000 505516644  58014072     11.00        24  47141492  19174664      3.58  38558680  12832308         0
03:22:15 PM 469809504 505826148  57704568     10.94        24  47141492  18930144      3.53  38558668  12523640         0
03:22:17 PM 469365076 505381736  58148996     11.02        24  47141492  19373980      3.62  38558684  12967660         0
03:22:19 PM 469364736 505381396  58149336     11.02        24  47141488  19438388      3.63  38558684  12967760         0
03:22:21 PM 470633644 506651560  56880428     10.78        24  47142776  18171176      3.39  38559908  11700420         0
03:22:23 PM 470631228 506651592  56882844     10.78        24  47145216  18171176      3.39  38562388  11700632         0
03:22:25 PM 470630312 506651952  56883760     10.78        24  47146464  18171176      3.39  38563608  11700452         0
03:22:27 PM 470626964 506651484  56887108     10.78        24  47149360  18235808      3.40  38566472  11700748         0
03:22:29 PM 470626236 506652140  56887836     10.78        24  47150704  18112136      3.38  38567892  11701048         0
03:22:31 PM 470623724 506652216  56890348     10.78        24  47153324  18176532      3.39  38570428  11700484         0
03:22:33 PM 470622424 506652204  56891648     10.78        24  47154568  18111580      3.38  38571756  11700128         0
03:22:35 PM 470620412 506652304  56893660     10.79        24  47156692  18175972      3.39  38573972  11700336         0
03:22:37 PM 470619356 506652508  56894716     10.79        24  47157948  18111020      3.38  38575220  11700700         0
03:22:39 PM 470616752 506652672  56897320     10.79        24  47160736  18175412      3.39  38577964  11700264         0
03:22:41 PM 470615240 506653224  56898832     10.79        24  47162784  18175412      3.39  38580072  11700152         0
03:22:43 PM 470613728 506652924  56900344     10.79        24  47164032  18239804      3.40  38581256  11700300         0
03:22:45 PM 470610420 506652064  56903652     10.79        24  47166464  18110224      3.38  38583728  11700720         0
03:22:47 PM 470610640 506652592  56903432     10.79        24  47166764  18110224      3.38  38584008  11700352         0
03:22:49 PM 470472960 506514940  57041112     10.81        24  47166764  18340656      3.42  38584072  11837468         0
03:22:51 PM 470349096 506391076  57164976     10.84        24  47166764  18483504      3.45  38584072  11958712         0
03:22:53 PM 470160904 506202884  57353168     10.87        24  47166764  18610224      3.47  38584068  12149264         0
03:22:55 PM 470183432 506225412  57330640     10.87        24  47166764  18810924      3.51  38584072  12124752         0
03:22:57 PM 470128668 506170648  57385404     10.88        24  47166764  18681640      3.49  38584072  12181396         0
03:22:59 PM 470057744 506099724  57456328     10.89        24  47166760  18692892      3.49  38584080  12250792         0
03:23:01 PM 469990664 506032648  57523408     10.90        24  47166768  18808492      3.51  38584092  12318240         0
03:23:03 PM 469693972 505735956  57820100     10.96        24  47166768  19196592      3.58  38584084  12611848         0
03:23:05 PM 469848828 505890812  57665244     10.93        24  47166768  19322800      3.61  38584088  12457672         0
03:23:07 PM 469479956 505521940  58034116     11.00        24  47166768  19438392      3.63  38584084  12825544         0
03:23:09 PM 462758524 498800508  64755548     12.28        24  47166768  26216204      4.89  38584080  19538832         0
03:23:11 PM 469339960 505381944  58174112     11.03        24  47166768  19391028      3.62  38584088  12967636         0
03:23:13 PM 470608888 506651884  56905184     10.79        24  47167776  18123816      3.38  38585092  11700672         0
03:23:15 PM 470606396 506651016  56907676     10.79        24  47169424  18188212      3.39  38586660  11700992         0
03:23:17 PM 470605304 506652280  56908768     10.79        24  47171792  18188212      3.39  38589036  11700288         0
03:23:19 PM 470603268 506651824  56910804     10.79        24  47173380  18123604      3.38  38590628  11700512         0
03:23:21 PM 470601232 506652076  56912840     10.79        24  47175612  18123604      3.38  38592932  11700444         0
03:23:23 PM 470599664 506651932  56914408     10.79        24  47177084  18188004      3.39  38594340  11700336         0
03:23:25 PM 470597096 506651932  56916976     10.79        24  47179640  18188004      3.39  38596932  11700780         0
03:23:27 PM 470595328 506651752  56918744     10.79        24  47181204  18123512      3.38  38598492  11700724         0
03:23:29 PM 470593544 506652416  56920528     10.79        24  47183684  18072596      3.37  38600896  11701524         0
03:23:31 PM 470591992 506652372  56922080     10.79        24  47185136  18137216      3.38  38602448  11700560         0
03:23:33 PM 470589376 506651964  56924696     10.79        24  47187384  18072252      3.37  38604636  11700592         0
03:23:35 PM 470588056 506652288  56926016     10.79        24  47188992  18136760      3.38  38606280  11700696         0
03:23:37 PM 470585324 506652136  56928748     10.79        24  47191600  18201176      3.40  38608868  11700672         0
03:23:39 PM 470583808 506651880  56930264     10.79        24  47192856  18201176      3.40  38610104  11700820         0
03:23:41 PM 470538652 506606768  56975420     10.80        24  47192856  18213192      3.40  38610176  11745552         0
03:23:43 PM 470394804 506462920  57119268     10.83        24  47192856  18259524      3.41  38610176  11889480         0
03:23:45 PM 470260920 506329040  57253152     10.85        24  47192856  18562008      3.46  38610172  12020564         0
03:23:47 PM 470222844 506290964  57291228     10.86        24  47192856  18366008      3.43  38610176  12061080         0
03:23:49 PM 470136512 506204636  57377560     10.88        24  47192856  18451768      3.44  38610168  12146992         0
03:23:51 PM 470067592 506135704  57446480     10.89        24  47192856  18584780      3.47  38610176  12215520         0
03:23:53 PM 469999948 506068060  57514124     10.90        24  47192856  18653388      3.48  38610176  12283816         0
03:23:55 PM 469930352 505998468  57583720     10.92        24  47192856  18721996      3.49  38610176  12352760         0
03:23:57 PM 469862056 505930172  57652016     10.93        24  47192856  18790492      3.51  38610176  12421396         0
03:23:59 PM 469704728 505772852  57809344     10.96        24  47192856  19278532      3.60  38610176  12575432         0
03:24:01 PM 469416260 505484384  58097812     11.01        24  47192856  19263232      3.59  38610176  12865572         0
03:24:03 PM 469313672 505381796  58200400     11.03        24  47192856  19362948      3.61  38610180  12967736         0
03:24:05 PM 469313380 505381508  58200692     11.03        24  47192856  19362948      3.61  38610184  12968056         0
03:24:07 PM 470581020 506651476  56933052     10.79        24  47195196  18095736      3.38  38612472  11700776         0
03:24:09 PM 470580172 506651960  56933900     10.79        24  47196528  18030772      3.36  38613824  11700508         0
03:24:11 PM 470577188 506651128  56936884     10.79        24  47198684  18095176      3.38  38615964  11700716         0
03:24:13 PM 470575572 506651220  56938500     10.79        24  47200408  18159584      3.39  38617664  11701092         0
03:24:15 PM 470570648 506648692  56943424     10.79        24  47202752  18159584      3.39  38620012  11703372         0
03:24:17 PM 470570224 506649720  56943848     10.79        24  47204208  18159220      3.39  38621472  11702804         0
03:24:19 PM 470566996 506648708  56947076     10.80        24  47206440  18223852      3.40  38623720  11703316         0
03:24:21 PM 470565940 506649048  56948132     10.80        24  47207832  18159432      3.39  38625076  11702960         0
03:24:23 PM 470563272 506648788  56950800     10.80        24  47210252  18223940      3.40  38627488  11703112         0
03:24:25 PM 470561864 506648700  56952208     10.80        24  47211556  18223940      3.40  38628784  11703092         0
03:24:27 PM 470558800 506648040  56955272     10.80        24  47213944  18223940      3.40  38631204  11703260         0
03:24:29 PM 470558440 506648884  56955632     10.80        24  47215160  18201424      3.40  38632380  11704588         0
03:24:31 PM 470556028 506648876  56958044     10.80        24  47217576  18183528      3.39  38634804  11703148         0
03:24:33 PM 470556260 506649168  56957812     10.80        24  47217576  18183292      3.39  38634888  11702864         0
03:24:35 PM 470401264 506494176  57112808     10.83        24  47217576  18352520      3.42  38634896  11857432         0
03:24:37 PM 470191864 506284780  57322208     10.87        24  47217576  18560212      3.46  38634896  12064276         0
03:24:39 PM 470146512 506239432  57367560     10.88        24  47217576  18690772      3.49  38634896  12112132         0
03:24:41 PM 470144348 506237268  57369724     10.88        24  47217576  18467400      3.45  38634896  12114304         0
03:24:43 PM 470075104 506168028  57438968     10.89        24  47217576  18536008      3.46  38634892  12183400         0
03:24:45 PM 469942612 506035540  57571460     10.91        24  47217576  18835604      3.51  38634892  12315588         0
03:24:47 PM 469938344 506031288  57575728     10.91        24  47217576  18672928      3.48  38634896  12320336         0
03:24:49 PM 469868504 505961456  57645568     10.93        24  47217576  18741536      3.50  38634888  12389304         0
03:24:51 PM 469705396 505798352  57808676     10.96        24  47217576  19187236      3.58  38634892  12550356         0
03:24:53 PM 469505892 505598848  58008180     11.00        24  47217576  19174044      3.58  38634908  12751028         0
03:24:55 PM 464407492 500500464  63106580     11.96        24  47217580  25951704      4.84  38634900  17841492         0
03:24:57 PM 469286432 505379404  58227640     11.04        24  47217580  19193304      3.58  38634884  12970296         0
03:24:59 PM 470556444 506649436  56957628     10.80        24  47217580  17934592      3.35  38634896  11702916         0
03:25:01 PM 470553004 506648400  56961068     10.80        24  47220008  17901516      3.34  38637252  11703352         0
03:25:03 PM 470551280 506648796  56962792     10.80        24  47222588  17901516      3.34  38639392  11703184         0
03:25:05 PM 470550088 506649252  56963984     10.80        24  47223752  17965912      3.35  38640984  11703164         0
03:25:07 PM 470546932 506648428  56967140     10.80        24  47226072  17965912      3.35  38643324  11703332         0
03:25:09 PM 470545740 506648928  56968332     10.80        24  47227752  17965912      3.35  38645028  11703156         0
03:25:11 PM 470543304 506648888  56970768     10.80        24  47230176  17965340      3.35  38647380  11702840         0
03:25:13 PM 470541852 506648952  56972220     10.80        24  47231660  17965340      3.35  38648908  11703172         0
03:25:15 PM 470539344 506648740  56974728     10.80        24  47233984  18029732      3.36  38651220  11703208         0
03:25:17 PM 470537872 506648728  56976200     10.80        24  47235420  18029732      3.36  38652676  11703228         0
03:25:19 PM 470536068 506649116  56978004     10.80        24  47237568  18094128      3.38  38654876  11703160         0
03:25:21 PM 470534684 506649092  56979388     10.80        24  47238932  18158524      3.39  38656212  11702996         0
03:25:23 PM 470532224 506649100  56981848     10.80        24  47241408  18158524      3.39  38658696  11702952         0
03:25:25 PM 470531140 506649352  56982932     10.80        24  47242716  18158064      3.39  38660032  11702568         0
03:25:27 PM 470485096 506603308  57028976     10.81        24  47242716  18169304      3.39  38660024  11748240         0
03:25:29 PM 470340540 506458760  57173532     10.84        24  47242716  18310148      3.42  38660032  11891940         0
03:25:31 PM 470203644 506321864  57310428     10.86        24  47242716  18548232      3.46  38660044  12027008         0
03:25:33 PM 470169372 506287592  57344700     10.87        24  47242716  18546300      3.46  38660020  12063236         0
03:25:35 PM 470084148 506202368  57429924     10.89        24  47242716  18605028      3.47  38660032  12149020         0
03:25:37 PM 470014580 506132804  57499492     10.90        24  47242716  18738028      3.50  38660036  12217924         0
03:25:39 PM 469946908 506065136  57567164     10.91        24  47242716  18806636      3.51  38660036  12286212         0
03:25:41 PM 469877208 505995440  57636864     10.93        24  47242716  18939636      3.53  38660040  12355364         0
03:25:43 PM 469550508 505668740  57963564     10.99        24  47242716  19343560      3.61  38660028  12681344         0
03:25:45 PM 469756412 505874668  57757660     10.95        24  47242724  18994168      3.54  38660040  12474864         0
03:25:47 PM 469526920 505645160  57987152     10.99        24  47242724  19520400      3.64  38660036  12704016         0
03:25:49 PM 469260472 505378712  58253600     11.04        24  47242724  19555128      3.65  38660032  12970404         0
03:25:51 PM 469260252 505378460  58253820     11.04        24  47242724  19555128      3.65  38660040  12970284         0
03:25:53 PM 470529176 506648644  56984896     10.80        24  47244040  18287916      3.41  38661276  11703024         0
03:25:55 PM 470526476 506648700  56987596     10.80        24  47246752  18287916      3.41  38664016  11703024         0
03:25:57 PM 470525004 506648488  56989068     10.80        24  47248008  18223404      3.40  38665252  11703116         0
03:25:59 PM 470518436 506644500  56995636     10.80        24  47250604  18454228      3.44  38667840  11705468         0
03:26:01 PM 470518668 506647112  56995404     10.80        24  47252964  18255968      3.41  38670284  11703368         0
03:26:03 PM 470517972 506648108  56996100     10.80        24  47254664  18191112      3.39  38671968  11702856         0
03:26:05 PM 470516356 506648724  56997716     10.80        24  47256888  18126256      3.38  38674196  11703072         0
03:26:07 PM 470514988 506648928  56999084     10.81        24  47258516  17996988      3.36  38675716  11703036         0
03:26:09 PM 470512348 506648496  57001724     10.81        24  47260680  17996988      3.36  38677976  11703380         0
03:26:11 PM 470511328 506648988  57002744     10.81        24  47262196  18061380      3.37  38679496  11703172         0
03:26:13 PM 470509544 506649472  57004528     10.81        24  47264464  17996416      3.36  38681736  11703024         0
03:26:15 PM 470507704 506649212  57006368     10.81        24  47266028  17996416      3.36  38683344  11703168         0
03:26:17 PM 470505800 506649396  57008272     10.81        24  47268168  17996416      3.36  38685416  11703140         0
03:26:19 PM 470505416 506649204  57008656     10.81        24  47268360  17996416      3.36  38685592  11703196         0
03:26:21 PM 470384484 506528324  57129588     10.83        24  47268360  18159544      3.39  38685684  11823752         0
03:26:23 PM 470298768 506442596  57215304     10.85        24  47268360  18207924      3.40  38685676  11909404         0
03:26:25 PM 470212972 506356800  57301100     10.86        24  47268360  18293112      3.41  38685672  11994712         0
03:26:27 PM 470055856 506199684  57458216     10.89        24  47268360  18567292      3.46  38685676  12152148         0
03:26:29 PM 470057364 506201192  57456708     10.89        24  47268360  18316228      3.42  38685672  12150228         0
03:26:31 PM 469989612 506133440  57524460     10.90        24  47268360  18401220      3.43  38685672  12217856         0
03:26:33 PM 469920580 506064408  57593492     10.92        24  47268360  18469828      3.45  38685672  12285948         0
03:26:35 PM 469572824 505716652  57941248     10.98        24  47268360  18879688      3.52  38685672  12631652         0
03:26:37 PM 469800868 505944696  57713204     10.94        24  47268364  18654400      3.48  38685680  12406200         0
03:26:39 PM 469601272 505745100  57912800     10.98        24  47268364  19126424      3.57  38685672  12603368         0
03:26:41 PM 467623660 503767488  59890412     11.35        24  47268364  25941912      4.84  38685716  14580408         0
03:26:43 PM 469270024 505413852  58244048     11.04        24  47268364  19183512      3.58  38685676  12936096         0
03:26:45 PM 469270228 505414056  58243844     11.04        24  47268364  19183512      3.58  38685668  12935952         0
03:26:47 PM 470537412 506683820  56976660     10.80        24  47270948  17916300      3.34  38688204  11668984         0
03:26:49 PM 470535984 506683772  56978088     10.80        24  47272376  17916300      3.34  38689612  11668852         0
03:26:51 PM 470532448 506682696  56981624     10.80        24  47274784  17916300      3.34  38692092  11668984         0
03:26:53 PM 470531352 506683080  56982720     10.80        24  47276296  17916300      3.34  38693548  11669096         0
03:26:55 PM 470529516 506683732  56984556     10.80        24  47278820  17916300      3.34  38696072  11668928         0
03:26:57 PM 470528620 506684200  56985452     10.80        24  47280144  17980720      3.36  38697424  11668860         0
03:26:59 PM 470525568 506683788  56988504     10.80        24  47282824  17980172      3.36  38700068  11668908         0
03:27:01 PM 470521508 506682128  56992564     10.80        24  47285172  17921844      3.34  38702480  11669300         0
03:27:03 PM 470520828 506682840  56993244     10.80        24  47286588  17921844      3.34  38703836  11669080         0
03:27:05 PM 470518672 506682896  56995400     10.80        24  47288780  17857348      3.33  38706080  11668804         0
03:27:07 PM 470517116 506682756  56996956     10.80        24  47290228  17857348      3.33  38707492  11669048         0
03:27:09 PM 470515076 506682872  56998996     10.81        24  47292340  17921740      3.34  38709620  11669052         0
03:27:11 PM 470513868 506682876  57000204     10.81        24  47293580  17921740      3.34  38710860  11668948         0
03:27:13 PM 470460872 506629928  57053200     10.82        24  47293580  17921572      3.34  38710900  11721996         0
03:27:15 PM 470302140 506471200  57211932     10.85        24  47293580  18131248      3.38  38710900  11880304         0
03:27:17 PM 470115060 506284124  57399012     10.88        24  47293580  18397120      3.43  38710896  12065232         0
03:27:19 PM 470130600 506299668  57383472     10.88        24  47293580  18527680      3.46  38710888  12049568         0
03:27:21 PM 470071260 506240332  57442812     10.89        24  47293580  18489668      3.45  38710888  12110376         0
03:27:23 PM 470003600 506172676  57510472     10.90        24  47293580  18493312      3.45  38710888  12178484         0
03:27:25 PM 469934620 506103700  57579452     10.92        24  47293580  18626312      3.48  38710892  12247348         0
03:27:27 PM 469865552 506034632  57648520     10.93        24  47293580  18694920      3.49  38710888  12316100         0
03:27:29 PM 469765676 505934760  57748396     10.95        24  47293580  19026640      3.55  38710888  12415552         0
03:27:31 PM 469745372 505914460  57768700     10.95        24  47293584  18812584      3.51  38710892  12435708         0
03:27:33 PM 469552664 505721756  57961408     10.99        24  47293584  19254152      3.59  38710908  12628632         0
03:27:35 PM 462137548 498307144  65376524     12.39        24  47293584  26453132      4.94  38710900  20028756         0
03:27:37 PM 469232648 505401736  58281424     11.05        24  47293584  19350372      3.61  38710900  12948252         0
03:27:39 PM 470500964 506671076  57013108     10.81        24  47294592  18083160      3.37  38711904  11681208         0
03:27:41 PM 470499392 506671076  57014680     10.81        24  47296172  18083160      3.37  38713428  11681296         0
03:27:43 PM 470497544 506671360  57016528     10.81        24  47298348  18018400      3.36  38715624  11681108         0
03:27:45 PM 470495948 506671396  57018124     10.81        24  47299988  18082908      3.37  38717252  11681036         0
03:27:47 PM 470493660 506671692  57020412     10.81        24  47302568  18082908      3.37  38719812  11681088         0
03:27:49 PM 470491824 506671176  57022248     10.81        24  47303880  18147304      3.39  38721168  11681100         0
03:27:51 PM 470489532 506671224  57024540     10.81        24  47306200  18211696      3.40  38723472  11681064         0
03:27:53 PM 470487672 506670604  57026400     10.81        24  47307428  18211696      3.40  38724748  11681268         0
03:27:55 PM 470485132 506670812  57028940     10.81        24  47310180  18211696      3.40  38727492  11681280         0
03:27:57 PM 470484012 506670668  57030060     10.81        24  47311152  18276088      3.41  38728476  11681240         0
03:27:59 PM 470481552 506670488  57032520     10.81        24  47313472  18276088      3.41  38730724  11681648         0
03:28:01 PM 470478876 506670020  57035196     10.81        24  47315656  18197116      3.40  38732892  11681440         0
03:28:03 PM 470478360 506670776  57035712     10.81        24  47316960  18261508      3.41  38734204  11680940         0
03:28:05 PM 470477624 506670084  57036448     10.81        24  47316960  18196696      3.40  38734244  11681220         0
03:28:07 PM 470367080 506559540  57146992     10.83        24  47316960  18343056      3.42  38734280  11792032         0
03:28:09 PM 470219764 506412224  57294308     10.86        24  47316960  18475756      3.45  38734280  11938580         0
03:28:11 PM 470134904 506327364  57379168     10.88        24  47316960  18608580      3.47  38734272  12023792         0
03:28:13 PM 470046448 506238900  57467624     10.89        24  47316960  18890952      3.53  38734288  12110120         0
03:28:15 PM 469979560 506171996  57534512     10.91        24  47316960  18762948      3.50  38734280  12178676         0
03:28:17 PM 469910688 506103124  57603384     10.92        24  47316960  18831556      3.51  38734272  12247312         0
03:28:19 PM 469842424 506034860  57671648     10.93        24  47316960  18900164      3.53  38734280  12315772         0
03:28:21 PM 469734492 505926928  57779580     10.95        24  47316960  19296456      3.60  38734280  12421312         0
03:28:23 PM 469721972 505914356  57792100     10.96        24  47316960  18955600      3.54  38734280  12435976         0
03:28:25 PM 469540692 505733076  57973380     10.99        24  47316960  19473632      3.63  38734280  12616988         0
03:28:27 PM 465943544 502135928  61570528     11.67        24  47316960  26700516      4.98  38734296  16199932         0
03:28:29 PM 469209080 505401448  58304992     11.05        24  47316960  19532512      3.64  38734288  12948656         0
03:28:31 PM 470478332 506670700  57035740     10.81        24  47316960  18171144      3.39  38734276  11681068         0
03:28:33 PM 470477448 506669800  57036624     10.81        24  47316960  18171144      3.39  38734264  11681164         0
03:28:35 PM 470478164 506670516  57035908     10.81        24  47316960  18171144      3.39  38734276  11681184         0
03:28:37 PM 470478392 506670744  57035680     10.81        24  47316960  18235540      3.40  38734276  11680732         0
