Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:08:51 PM     all      9.86      0.00      1.25      0.00      0.00     88.89
12:08:53 PM     all     10.40      0.00      1.58      0.00      0.00     88.02
12:08:55 PM     all     10.27      0.00      1.61      0.00      0.00     88.12
12:08:57 PM     all      9.85      0.00      1.27      0.00      0.00     88.88
12:08:59 PM     all     10.72      0.00      1.82      0.00      0.00     87.46
12:09:01 PM     all     10.82      0.00      1.50      0.00      0.00     87.68
12:09:03 PM     all     10.14      0.00      1.47      0.00      0.00     88.39
12:09:05 PM     all     10.29      0.00      1.42      0.00      0.00     88.28
12:09:07 PM     all     10.11      0.00      1.45      0.00      0.00     88.44
12:09:09 PM     all     10.43      0.00      1.72      0.00      0.00     87.85
12:09:11 PM     all     10.47      0.00      1.36      0.00      0.00     88.17
12:09:13 PM     all     10.41      0.00      1.50      0.00      0.00     88.09
12:09:15 PM     all     10.21      0.00      1.58      0.00      0.00     88.22
12:09:17 PM     all      9.84      0.00      1.30      0.00      0.00     88.86
12:09:19 PM     all     10.47      0.00      1.55      0.00      0.00     87.98
12:09:21 PM     all     10.79      0.00      1.55      0.00      0.00     87.66
12:09:23 PM     all     10.05      0.00      1.22      0.00      0.00     88.73
12:09:25 PM     all     10.66      0.00      2.03      0.00      0.00     87.31
12:09:27 PM     all      9.99      0.00      1.38      0.00      0.00     88.63
12:09:29 PM     all     10.94      0.00      1.47      0.00      0.00     87.59
12:09:31 PM     all     10.34      0.00      1.83      0.00      0.00     87.83
12:09:33 PM     all     10.32      0.00      1.52      0.00      0.00     88.16
12:09:35 PM     all     10.11      0.00      1.56      0.00      0.00     88.33
12:09:37 PM     all     10.72      0.00      2.03      0.00      0.00     87.25
12:09:39 PM     all     11.82      0.00      3.09      0.00      0.00     85.09
12:09:41 PM     all     10.71      0.00      2.37      0.00      0.00     86.92
12:09:43 PM     all     10.80      0.00      1.61      0.00      0.00     87.59
12:09:45 PM     all     10.34      0.00      1.54      0.00      0.00     88.13
12:09:47 PM     all     10.05      0.00      1.50      0.00      0.00     88.45
12:09:49 PM     all     10.17      0.00      1.42      0.00      0.00     88.40
12:09:51 PM     all     10.97      0.00      1.57      0.00      0.00     87.46
12:09:53 PM     all     10.33      0.00      1.50      0.00      0.00     88.17
12:09:55 PM     all     10.06      0.00      1.22      0.00      0.00     88.71
12:09:57 PM     all     10.25      0.00      1.61      0.00      0.00     88.14
12:09:59 PM     all     10.57      0.00      1.64      0.00      0.00     87.79
12:10:01 PM     all     10.17      0.00      1.30      0.00      0.00     88.53
12:10:03 PM     all     10.75      0.00      1.60      0.00      0.00     87.66
12:10:05 PM     all     10.36      0.00      1.44      0.00      0.00     88.20
12:10:07 PM     all     10.03      0.00      1.52      0.00      0.00     88.46
12:10:09 PM     all     10.25      0.00      1.53      0.00      0.00     88.22
12:10:11 PM     all     10.19      0.00      1.75      0.00      0.00     88.06
12:10:13 PM     all      9.92      0.00      1.27      0.00      0.00     88.81
12:10:15 PM     all     10.83      0.00      1.53      0.00      0.00     87.64
12:10:17 PM     all     10.29      0.00      1.47      0.00      0.00     88.24
12:10:19 PM     all     10.03      0.00      1.41      0.00      0.00     88.56
12:10:21 PM     all     10.31      0.00      1.75      0.00      0.00     87.94
12:10:23 PM     all     10.11      0.00      1.56      0.00      0.00     88.33
12:10:25 PM     all     10.52      0.00      1.30      0.00      0.00     88.18
12:10:27 PM     all     10.33      0.00      1.52      0.00      0.00     88.15
12:10:29 PM     all     10.46      0.00      1.57      0.00      0.00     87.98
12:10:31 PM     all     10.13      0.00      1.73      0.00      0.00     88.14
12:10:33 PM     all     10.03      0.00      1.35      0.00      0.00     88.62
12:10:35 PM     all     10.75      0.00      1.47      0.00      0.00     87.78
12:10:37 PM     all     10.20      0.00      1.72      0.00      0.00     88.08
12:10:39 PM     all     10.07      0.00      1.22      0.00      0.00     88.71
12:10:41 PM     all     10.19      0.00      1.69      0.00      0.00     88.12
12:10:43 PM     all     10.88      0.00      1.60      0.00      0.00     87.52
12:10:45 PM     all     10.06      0.00      1.16      0.00      0.00     88.78
12:10:47 PM     all     10.18      0.00      1.69      0.00      0.00     88.13
12:10:49 PM     all     10.86      0.00      1.64      0.00      0.00     87.50
12:10:51 PM     all     10.12      0.00      1.24      0.00      0.00     88.64
12:10:53 PM     all     10.26      0.00      1.55      0.00      0.00     88.19
12:10:55 PM     all     10.03      0.00      1.55      0.00      0.00     88.42
12:10:57 PM     all      9.94      0.00      1.41      0.00      0.00     88.65
12:10:59 PM     all     11.14      0.00      1.71      0.00      0.00     87.16
12:11:01 PM     all     10.10      0.00      1.38      0.00      0.00     88.52
12:11:03 PM     all     10.14      0.00      1.52      0.00      0.00     88.34
12:11:05 PM     all     10.18      0.00      1.38      0.00      0.00     88.45
12:11:07 PM     all     10.35      0.00      1.63      0.00      0.00     88.03
12:11:09 PM     all     10.00      0.00      1.35      0.00      0.00     88.65
12:11:11 PM     all     10.17      0.00      1.69      0.00      0.00     88.14
12:11:13 PM     all     10.83      0.00      1.53      0.00      0.00     87.63
12:11:15 PM     all     10.02      0.00      1.35      0.00      0.00     88.64
12:11:17 PM     all     10.38      0.00      1.50      0.00      0.00     88.12
12:11:19 PM     all     10.20      0.00      1.49      0.00      0.00     88.32
12:11:21 PM     all     10.25      0.00      1.56      0.00      0.00     88.19
12:11:23 PM     all      9.97      0.00      1.43      0.00      0.00     88.61
12:11:25 PM     all     10.72      0.00      1.61      0.00      0.00     87.67
12:11:27 PM     all     10.23      0.00      1.68      0.00      0.00     88.10
12:11:29 PM     all     10.30      0.00      1.51      0.00      0.00     88.18
12:11:31 PM     all     10.05      0.00      1.38      0.00      0.00     88.57
12:11:33 PM     all     10.37      0.00      1.77      0.00      0.00     87.86
12:11:35 PM     all     10.01      0.00      1.24      0.00      0.00     88.75
12:11:37 PM     all     10.75      0.00      1.66      0.00      0.00     87.60
12:11:39 PM     all     10.29      0.00      1.61      0.00      0.00     88.10
12:11:41 PM     all     10.09      0.00      1.30      0.00      0.00     88.61
12:11:43 PM     all     10.23      0.00      1.49      0.00      0.00     88.28
12:11:45 PM     all     10.82      0.00      1.49      0.00      0.00     87.70
12:11:47 PM     all     10.03      0.00      1.58      0.00      0.00     88.39
12:11:49 PM     all     10.25      0.00      1.47      0.00      0.00     88.28
12:11:51 PM     all     10.04      0.00      1.42      0.00      0.00     88.54
12:11:53 PM     all     10.83      0.00      1.61      0.00      0.00     87.56
12:11:55 PM     all     10.11      0.00      1.59      0.00      0.00     88.30
12:11:57 PM     all     10.39      0.00      1.63      0.00      0.00     87.98
12:11:59 PM     all     10.24      0.00      1.58      0.00      0.00     88.18
12:12:01 PM     all     10.23      0.00      1.44      0.00      0.00     88.33
12:12:03 PM     all     10.83      0.00      1.56      0.00      0.00     87.61
12:12:05 PM     all     10.18      0.00      1.31      0.00      0.00     88.50
12:12:07 PM     all     10.30      0.00      1.66      0.00      0.00     88.05
12:12:09 PM     all     10.20      0.00      1.52      0.00      0.00     88.28
12:12:11 PM     all     10.35      0.00      1.30      0.00      0.00     88.35
12:12:13 PM     all     10.56      0.00      1.55      0.00      0.00     87.89
12:12:15 PM     all     10.16      0.00      1.44      0.00      0.00     88.40
12:12:17 PM     all     10.25      0.00      1.74      0.00      0.00     88.01
12:12:19 PM     all     10.07      0.00      1.38      0.00      0.00     88.56
12:12:21 PM     all     10.10      0.00      1.39      0.00      0.00     88.51
12:12:23 PM     all     10.90      0.00      1.86      0.00      0.00     87.24
12:12:25 PM     all      9.98      0.00      1.33      0.00      0.00     88.69
12:12:27 PM     all     10.34      0.00      1.54      0.00      0.00     88.13
12:12:29 PM     all     10.51      0.00      1.61      0.00      0.00     87.88
12:12:31 PM     all     10.01      0.00      1.38      0.00      0.00     88.61
12:12:33 PM     all     10.84      0.00      1.46      0.00      0.00     87.70
12:12:35 PM     all     10.16      0.00      1.49      0.00      0.00     88.36
12:12:37 PM     all     10.15      0.00      1.53      0.00      0.00     88.32
12:12:39 PM     all     10.18      0.00      1.44      0.00      0.00     88.37
12:12:41 PM     all     10.86      0.00      1.56      0.00      0.00     87.58
12:12:43 PM     all     10.02      0.00      1.29      0.00      0.00     88.70
12:12:45 PM     all     10.25      0.00      1.50      0.00      0.00     88.25
12:12:47 PM     all     10.77      0.00      1.61      0.00      0.00     87.62
12:12:49 PM     all     10.12      0.00      1.47      0.00      0.00     88.41
12:12:51 PM     all     10.22      0.00      1.41      0.00      0.00     88.37
12:12:53 PM     all     10.33      0.00      1.61      0.00      0.00     88.06
12:12:55 PM     all      9.98      0.00      1.30      0.00      0.00     88.72
12:12:57 PM     all     10.19      0.00      1.60      0.00      0.00     88.21
12:12:59 PM     all     11.09      0.00      1.68      0.00      0.00     87.23
12:13:01 PM     all     10.05      0.00      1.49      0.00      0.00     88.47
12:13:03 PM     all     10.26      0.00      1.44      0.00      0.00     88.30
12:13:05 PM     all     10.21      0.00      1.45      0.00      0.00     88.33
12:13:07 PM     all     10.04      0.00      1.49      0.00      0.00     88.48
12:13:09 PM     all     10.28      0.00      1.57      0.00      0.00     88.15
12:13:11 PM     all     10.25      0.00      1.50      0.00      0.00     88.25
12:13:13 PM     all     10.73      0.00      1.39      0.00      0.00     87.87
12:13:15 PM     all     10.21      0.00      1.53      0.00      0.00     88.26
12:13:17 PM     all     10.26      0.00      1.60      0.00      0.00     88.14
12:13:19 PM     all     10.09      0.00      1.53      0.00      0.00     88.38
12:13:21 PM     all     10.79      0.00      1.36      0.00      0.00     87.85
12:13:23 PM     all     10.32      0.00      1.86      0.00      0.00     87.82
12:13:25 PM     all     10.17      0.00      1.30      0.00      0.00     88.53
12:13:27 PM     all     10.20      0.00      1.59      0.00      0.00     88.20
12:13:29 PM     all     11.23      0.00      1.77      0.00      0.00     87.00
12:13:31 PM     all     10.24      0.00      1.60      0.00      0.00     88.16
12:13:33 PM     all      9.97      0.00      1.56      0.00      0.00     88.47
12:13:35 PM     all     10.18      0.00      1.38      0.00      0.00     88.44
12:13:37 PM     all     10.21      0.00      1.66      0.00      0.00     88.12
12:13:39 PM     all      9.98      0.00      1.34      0.00      0.00     88.68
12:13:41 PM     all     10.75      0.00      1.38      0.00      0.00     87.88
12:13:43 PM     all     10.35      0.00      1.64      0.00      0.00     88.01
12:13:45 PM     all     10.10      0.00      1.27      0.00      0.00     88.63
12:13:47 PM     all     10.19      0.00      1.61      0.00      0.00     88.20
12:13:49 PM     all     10.14      0.00      1.52      0.00      0.00     88.34
12:13:51 PM     all     10.10      0.00      1.17      0.00      0.00     88.73
12:13:53 PM     all     10.88      0.00      1.69      0.00      0.00     87.43
12:13:55 PM     all     10.17      0.00      1.50      0.00      0.00     88.33
12:13:57 PM     all      9.96      0.00      1.28      0.00      0.00     88.76
12:13:59 PM     all     10.52      0.00      1.93      0.00      0.00     87.56
12:14:01 PM     all     10.11      0.00      1.42      0.00      0.00     88.46
12:14:03 PM     all     10.10      0.00      1.66      0.00      0.00     88.24
12:14:05 PM     all     10.78      0.00      1.53      0.00      0.00     87.69
12:14:07 PM     all     10.09      0.00      1.38      0.00      0.00     88.54
12:14:09 PM     all     10.16      0.00      1.50      0.00      0.00     88.34
12:14:11 PM     all     10.31      0.00      1.44      0.00      0.00     88.25
12:14:13 PM     all     11.04      0.00      1.62      0.00      0.00     87.35
12:14:15 PM     all      9.94      0.00      1.30      0.00      0.00     88.76
12:14:17 PM     all     10.28      0.00      1.63      0.00      0.00     88.09
12:14:19 PM     all     10.80      0.00      1.63      0.00      0.00     87.57
12:14:21 PM     all     10.09      0.00      1.30      0.00      0.00     88.61
12:14:23 PM     all     10.39      0.00      1.55      0.00      0.00     88.06
12:14:25 PM     all     10.07      0.00      1.58      0.00      0.00     88.35
12:14:27 PM     all     10.17      0.00      1.21      0.00      0.00     88.62
12:14:29 PM     all     10.99      0.00      1.80      0.00      0.00     87.21
12:14:31 PM     all     10.21      0.00      1.42      0.00      0.00     88.37
12:14:33 PM     all     10.14      0.00      1.72      0.00      0.00     88.14
12:14:35 PM     all     10.16      0.00      1.38      0.00      0.00     88.46
12:14:37 PM     all     10.33      0.00      1.52      0.00      0.00     88.15
12:14:39 PM     all     10.19      0.00      1.64      0.00      0.00     88.17
12:14:41 PM     all     10.89      0.00      1.35      0.00      0.00     87.77
12:14:43 PM     all     10.29      0.00      1.75      0.00      0.00     87.95
12:14:45 PM     all     10.02      0.00      1.19      0.00      0.00     88.79
12:14:47 PM     all     10.33      0.00      1.58      0.00      0.00     88.09
12:14:49 PM     all     10.91      0.00      1.52      0.00      0.00     87.57
12:14:51 PM     all     10.06      0.00      1.28      0.00      0.00     88.66
12:14:53 PM     all     10.36      0.00      1.63      0.00      0.00     88.02
12:14:55 PM     all     10.20      0.00      1.39      0.00      0.00     88.40
12:14:57 PM     all     10.13      0.00      1.39      0.00      0.00     88.48
12:14:59 PM     all     10.51      0.00      1.84      0.00      0.00     87.65
12:15:01 PM     all     10.80      0.00      1.38      0.00      0.00     87.83
12:15:03 PM     all     10.11      0.00      1.61      0.00      0.00     88.27
12:15:05 PM     all     10.13      0.00      1.47      0.00      0.00     88.40
12:15:07 PM     all     10.20      0.00      1.54      0.00      0.00     88.26
12:15:09 PM     all      9.99      0.00      1.52      0.00      0.00     88.50
12:15:11 PM     all     10.79      0.00      1.33      0.00      0.00     87.87
12:15:13 PM     all     10.38      0.00      1.72      0.00      0.00     87.90
12:15:15 PM     all      9.83      0.00      1.27      0.00      0.00     88.90
12:15:17 PM     all     10.35      0.00      1.55      0.00      0.00     88.10
12:15:19 PM     all     10.90      0.00      1.69      0.00      0.00     87.41
12:15:21 PM     all      9.95      0.00      1.27      0.00      0.00     88.78
12:15:23 PM     all     10.29      0.00      1.77      0.00      0.00     87.94
12:15:25 PM     all     10.01      0.00      1.42      0.00      0.00     88.57
12:15:27 PM     all     10.09      0.00      1.16      0.00      0.00     88.75
12:15:29 PM     all     10.45      0.00      1.93      0.00      0.00     87.63
12:15:31 PM     all     11.23      0.00      1.62      0.00      0.00     87.14
12:15:33 PM     all     10.13      0.00      1.55      0.00      0.00     88.31
12:15:35 PM     all     10.08      0.00      1.50      0.00      0.00     88.42
12:15:37 PM     all     10.33      0.00      1.49      0.00      0.00     88.18
12:15:39 PM     all      9.94      0.00      1.46      0.00      0.00     88.61
12:15:41 PM     all     10.85      0.00      1.41      0.00      0.00     87.75
12:15:43 PM     all     10.21      0.00      1.58      0.00      0.00     88.21
12:15:45 PM     all     10.26      0.00      1.61      0.00      0.00     88.12
12:15:47 PM     all     10.22      0.00      1.38      0.00      0.00     88.40
12:15:49 PM     all     10.97      0.00      1.94      0.00      0.00     87.09
12:15:51 PM     all      9.92      0.00      1.34      0.00      0.00     88.73
12:15:53 PM     all     10.33      0.00      1.57      0.00      0.00     88.10
12:15:55 PM     all     10.78      0.00      1.71      0.00      0.00     87.52
12:15:57 PM     all     10.03      0.00      1.22      0.00      0.00     88.75
12:15:59 PM     all     10.45      0.00      1.78      0.00      0.00     87.77
12:16:01 PM     all     10.17      0.00      1.50      0.00      0.00     88.32
12:16:03 PM     all     10.10      0.00      1.49      0.00      0.00     88.41
12:16:05 PM     all     10.15      0.00      1.55      0.00      0.00     88.30
12:16:07 PM     all     10.84      0.00      1.44      0.00      0.00     87.72
12:16:09 PM     all     10.19      0.00      1.57      0.00      0.00     88.24
12:16:11 PM     all     10.01      0.00      1.33      0.00      0.00     88.66
12:16:13 PM     all     10.15      0.00      1.56      0.00      0.00     88.29
12:16:15 PM     all     10.11      0.00      1.55      0.00      0.00     88.34
12:16:17 PM     all     10.21      0.00      1.42      0.00      0.00     88.37
12:16:19 PM     all     11.03      0.00      1.66      0.00      0.00     87.31
12:16:21 PM     all      9.92      0.00      1.22      0.00      0.00     88.86
12:16:23 PM     all     10.29      0.00      1.66      0.00      0.00     88.05
12:16:25 PM     all     10.11      0.00      1.66      0.00      0.00     88.23
12:16:27 PM     all      9.99      0.00      1.31      0.00      0.00     88.70
12:16:29 PM     all     10.63      0.00      1.85      0.00      0.00     87.52
12:16:31 PM     all     10.79      0.00      1.47      0.00      0.00     87.74
12:16:33 PM     all     10.09      0.00      1.25      0.00      0.00     88.66
12:16:35 PM     all     10.26      0.00      1.66      0.00      0.00     88.08
12:16:37 PM     all     10.75      0.00      1.58      0.00      0.00     87.67
12:16:39 PM     all     10.30      0.00      1.41      0.00      0.00     88.29
12:16:41 PM     all     10.09      0.00      1.44      0.00      0.00     88.47
12:16:43 PM     all     10.34      0.00      1.67      0.00      0.00     87.98
12:16:45 PM     all     10.12      0.00      1.47      0.00      0.00     88.41
12:16:47 PM     all     10.74      0.00      1.38      0.00      0.00     87.89
12:16:49 PM     all     10.36      0.00      1.66      0.00      0.00     87.98
12:16:51 PM     all      9.89      0.00      1.38      0.00      0.00     88.73
12:16:53 PM     all     10.24      0.00      1.38      0.00      0.00     88.39
12:16:55 PM     all     10.19      0.00      1.74      0.00      0.00     88.07
12:16:57 PM     all     10.13      0.00      1.38      0.00      0.00     88.50
12:16:59 PM     all     11.03      0.00      1.69      0.00      0.00     87.28
12:17:01 PM     all     10.09      0.00      1.53      0.00      0.00     88.38
12:17:03 PM     all     10.24      0.00      1.55      0.00      0.00     88.21
12:17:05 PM     all     10.16      0.00      1.44      0.00      0.00     88.40
12:17:07 PM     all     10.18      0.00      1.45      0.00      0.00     88.37
12:17:09 PM     all     10.68      0.00      1.56      0.00      0.00     87.75
12:17:11 PM     all     10.22      0.00      1.43      0.00      0.00     88.36
12:17:13 PM     all     10.27      0.00      1.47      0.00      0.00     88.26
12:17:15 PM     all     10.10      0.00      1.63      0.00      0.00     88.27
12:17:17 PM     all     10.72      0.00      1.35      0.00      0.00     87.94
12:17:19 PM     all     10.25      0.00      1.55      0.00      0.00     88.20
12:17:21 PM     all     10.21      0.00      1.65      0.00      0.00     88.14
12:17:23 PM     all     10.02      0.00      1.36      0.00      0.00     88.62
12:17:25 PM     all     10.13      0.00      1.49      0.00      0.00     88.38
12:17:27 PM     all     10.89      0.00      1.72      0.00      0.00     87.39
12:17:29 PM     all     10.29      0.00      1.39      0.00      0.00     88.31
12:17:31 PM     all     10.16      0.00      1.57      0.00      0.00     88.27
12:17:33 PM     all     10.26      0.00      1.56      0.00      0.00     88.17
12:17:35 PM     all     10.16      0.00      1.33      0.00      0.00     88.51
12:17:37 PM     all     10.20      0.00      1.56      0.00      0.00     88.24
12:17:39 PM     all     10.91      0.00      1.50      0.00      0.00     87.58
12:17:41 PM     all     10.03      0.00      1.38      0.00      0.00     88.59
12:17:43 PM     all     10.21      0.00      1.45      0.00      0.00     88.33
12:17:45 PM     all     10.38      0.00      1.46      0.00      0.00     88.17
12:17:47 PM     all     10.03      0.00      1.24      0.00      0.00     88.73
12:17:49 PM     all     10.25      0.00      1.53      0.00      0.00     88.22
12:17:51 PM     all     10.72      0.00      1.77      0.00      0.00     87.51
12:17:53 PM     all     10.06      0.00      1.41      0.00      0.00     88.53
12:17:55 PM     all     10.38      0.00      1.52      0.00      0.00     88.10
12:17:57 PM     all     10.51      0.00      2.30      0.00      0.00     87.18
12:17:59 PM     all     13.87      0.00      4.90      0.00      0.00     81.23
12:18:01 PM     all     10.12      0.00      1.60      0.00      0.00     88.28
12:18:03 PM     all     10.14      0.00      1.42      0.00      0.00     88.44
12:18:05 PM     all     10.77      0.00      1.41      0.00      0.00     87.83
12:18:07 PM     all     10.34      0.00      1.52      0.00      0.00     88.14
12:18:09 PM     all     10.12      0.00      1.39      0.00      0.00     88.49
12:18:11 PM     all     10.34      0.00      1.58      0.00      0.00     88.07
12:18:13 PM     all     10.10      0.00      1.49      0.00      0.00     88.42
12:18:15 PM     all     10.02      0.00      1.33      0.00      0.00     88.65
12:18:17 PM     all     10.85      0.00      1.75      0.00      0.00     87.39
12:18:19 PM     all     10.21      0.00      1.69      0.00      0.00     88.10
12:18:21 PM     all     10.08      0.00      1.67      0.00      0.00     88.25
12:18:23 PM     all     10.78      0.00      1.42      0.00      0.00     87.80
12:18:25 PM     all     10.19      0.00      1.45      0.00      0.00     88.36
12:18:27 PM     all     10.08      0.00      1.77      0.00      0.00     88.15
12:18:29 PM     all     10.48      0.00      1.72      0.00      0.00     87.80
12:18:31 PM     all     10.88      0.00      1.66      0.00      0.00     87.46
12:18:33 PM     all     10.01      0.00      1.24      0.00      0.00     88.76
12:18:35 PM     all     10.21      0.00      1.71      0.00      0.00     88.09
12:18:37 PM     all     10.11      0.00      1.61      0.00      0.00     88.28
12:18:39 PM     all     10.05      0.00      1.36      0.00      0.00     88.59
12:18:41 PM     all     10.13      0.00      1.49      0.00      0.00     88.38
12:18:43 PM     all     10.87      0.00      1.64      0.00      0.00     87.48
12:18:45 PM     all     10.02      0.00      1.25      0.00      0.00     88.73
12:18:47 PM     all     10.30      0.00      1.68      0.00      0.00     88.02
12:18:49 PM     all     10.27      0.00      1.59      0.00      0.00     88.13
12:18:51 PM     all     10.17      0.00      1.55      0.00      0.00     88.28
12:18:53 PM     all     10.08      0.00      1.47      0.00      0.00     88.45
12:18:55 PM     all     10.79      0.00      1.46      0.00      0.00     87.76
12:18:57 PM     all     10.05      0.00      1.69      0.00      0.00     88.26
12:18:59 PM     all     10.39      0.00      1.63      0.00      0.00     87.98
12:19:01 PM     all     10.31      0.00      1.71      0.00      0.00     87.98
12:19:03 PM     all     10.11      0.00      1.23      0.00      0.00     88.65
12:19:05 PM     all     10.31      0.00      1.72      0.00      0.00     87.96
12:19:07 PM     all     10.74      0.00      1.72      0.00      0.00     87.54
12:19:09 PM     all     10.11      0.00      1.31      0.00      0.00     88.57
12:19:11 PM     all     10.26      0.00      1.56      0.00      0.00     88.17
12:19:13 PM     all     10.72      0.00      1.55      0.00      0.00     87.73
12:19:15 PM     all     10.01      0.00      1.31      0.00      0.00     88.68
12:19:17 PM     all     10.30      0.00      1.80      0.00      0.00     87.90
12:19:19 PM     all     10.19      0.00      1.44      0.00      0.00     88.37
12:19:21 PM     all     10.09      0.00      1.47      0.00      0.00     88.44
12:19:23 PM     all     10.21      0.00      1.53      0.00      0.00     88.25
12:19:25 PM     all     10.32      0.00      1.61      0.00      0.00     88.07
12:19:27 PM     all      9.98      0.00      1.35      0.00      0.00     88.67
12:19:29 PM     all     11.11      0.00      1.64      0.00      0.00     87.24
12:19:31 PM     all     10.33      0.00      1.63      0.00      0.00     88.04
12:19:33 PM     all      9.93      0.00      1.31      0.00      0.00     88.75
12:19:35 PM     all     10.31      0.00      1.52      0.00      0.00     88.17
12:19:37 PM     all     10.19      0.00      1.59      0.00      0.00     88.21
12:19:39 PM     all     10.17      0.00      1.33      0.00      0.00     88.50
12:19:41 PM     all     10.29      0.00      1.66      0.00      0.00     88.05
12:19:43 PM     all     10.16      0.00      1.47      0.00      0.00     88.37
12:19:45 PM     all     10.11      0.00      1.36      0.00      0.00     88.53
12:19:47 PM     all     10.47      0.00      1.77      0.00      0.00     87.76
12:19:49 PM     all     10.21      0.00      1.55      0.00      0.00     88.24
12:19:51 PM     all     10.27      0.00      1.36      0.00      0.00     88.37
12:19:53 PM     all     10.78      0.00      1.63      0.00      0.00     87.59
12:19:55 PM     all     10.32      0.00      1.50      0.00      0.00     88.18
12:19:57 PM     all     10.07      0.00      1.36      0.00      0.00     88.57
12:19:59 PM     all     10.37      0.00      1.70      0.00      0.00     87.92
12:20:01 PM     all     11.03      0.00      1.46      0.00      0.00     87.51
12:20:03 PM     all      9.95      0.00      1.42      0.00      0.00     88.63
12:20:05 PM     all     10.38      0.00      1.41      0.00      0.00     88.21
12:20:07 PM     all     10.32      0.00      1.61      0.00      0.00     88.07
12:20:09 PM     all      9.99      0.00      1.27      0.00      0.00     88.74
12:20:11 PM     all     10.24      0.00      1.61      0.00      0.00     88.15
12:20:13 PM     all     10.69      0.00      1.54      0.00      0.00     87.78
12:20:15 PM     all     10.01      0.00      1.55      0.00      0.00     88.44
12:20:17 PM     all     10.33      0.00      1.52      0.00      0.00     88.16
12:20:19 PM     all     10.79      0.00      1.59      0.00      0.00     87.62
12:20:21 PM     all     10.26      0.00      1.56      0.00      0.00     88.17
12:20:23 PM     all     10.11      0.00      1.59      0.00      0.00     88.30
12:20:25 PM     all     10.16      0.00      1.53      0.00      0.00     88.30
12:20:27 PM     all     10.08      0.00      1.35      0.00      0.00     88.57
12:20:29 PM     all     11.05      0.00      1.66      0.00      0.00     87.29
12:20:31 PM     all     10.20      0.00      1.47      0.00      0.00     88.33
12:20:33 PM     all     10.03      0.00      1.58      0.00      0.00     88.38
12:20:35 PM     all     10.14      0.00      1.58      0.00      0.00     88.28
12:20:37 PM     all     10.13      0.00      1.38      0.00      0.00     88.50
12:20:39 PM     all     10.15      0.00      1.71      0.00      0.00     88.14
12:20:41 PM     all     10.13      0.00      1.47      0.00      0.00     88.40
12:20:43 PM     all     10.85      0.00      1.75      0.00      0.00     87.39
12:20:45 PM     all     10.02      0.00      1.50      0.00      0.00     88.48
12:20:47 PM     all     10.06      0.00      1.40      0.00      0.00     88.54
12:20:49 PM     all     10.36      0.00      1.88      0.00      0.00     87.76
12:20:51 PM     all      9.95      0.00      1.17      0.00      0.00     88.87
12:20:53 PM     all     10.20      0.00      1.66      0.00      0.00     88.15
12:20:55 PM     all     10.89      0.00      1.55      0.00      0.00     87.56
12:20:57 PM     all     10.02      0.00      1.34      0.00      0.00     88.64
12:20:59 PM     all     12.71      0.00      4.39      0.00      0.00     82.90
12:21:01 PM     all     10.35      0.00      1.69      0.00      0.00     87.96
12:21:03 PM     all     10.10      0.00      1.24      0.00      0.00     88.66
12:21:05 PM     all     10.16      0.00      1.68      0.00      0.00     88.16
12:21:07 PM     all     10.69      0.00      1.45      0.00      0.00     87.85
12:21:09 PM     all     10.36      0.00      1.53      0.00      0.00     88.10
12:21:11 PM     all     10.16      0.00      1.41      0.00      0.00     88.43
12:21:13 PM     all     10.11      0.00      1.42      0.00      0.00     88.46
12:21:15 PM     all     10.12      0.00      1.52      0.00      0.00     88.37
12:21:17 PM     all     10.90      0.00      1.42      0.00      0.00     87.68
12:21:19 PM     all     10.20      0.00      1.74      0.00      0.00     88.06
12:21:21 PM     all     10.11      0.00      1.33      0.00      0.00     88.56
12:21:23 PM     all     10.26      0.00      1.57      0.00      0.00     88.17
12:21:25 PM     all      9.94      0.00      1.42      0.00      0.00     88.64
12:21:27 PM     all     10.82      0.00      1.42      0.00      0.00     87.76
12:21:29 PM     all     10.46      0.00      1.74      0.00      0.00     87.80
12:21:31 PM     all     10.10      0.00      1.34      0.00      0.00     88.55
12:21:33 PM     all     10.23      0.00      1.67      0.00      0.00     88.09
12:21:35 PM     all     10.11      0.00      1.50      0.00      0.00     88.39
12:21:37 PM     all     10.06      0.00      1.24      0.00      0.00     88.70
12:21:39 PM     all     10.92      0.00      1.79      0.00      0.00     87.30
12:21:41 PM     all     10.15      0.00      1.44      0.00      0.00     88.41
12:21:43 PM     all     10.01      0.00      1.28      0.00      0.00     88.70
12:21:45 PM     all     10.35      0.00      1.87      0.00      0.00     87.77
12:21:47 PM     all     10.21      0.00      1.31      0.00      0.00     88.48
12:21:49 PM     all     10.18      0.00      1.59      0.00      0.00     88.23
12:21:51 PM     all     10.14      0.00      1.55      0.00      0.00     88.31
12:21:53 PM     all     10.40      0.00      1.53      0.00      0.00     88.07
12:21:55 PM     all     10.24      0.00      1.50      0.00      0.00     88.26
12:21:57 PM     all     10.19      0.00      1.38      0.00      0.00     88.43
12:21:59 PM     all     10.46      0.00      1.66      0.00      0.00     87.88
12:22:01 PM     all     10.06      0.00      1.47      0.00      0.00     88.47
12:22:03 PM     all     10.78      0.00      1.52      0.00      0.00     87.70
