Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

05:19:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:37:56 AM     all     10.61      0.00     36.93      0.00      0.00     52.45
05:37:58 AM     all     10.46      0.00     37.58      0.00      0.00     51.96
05:38:00 AM     all     10.61      0.00     37.30      0.00      0.00     52.10
05:38:02 AM     all     10.28      0.00     38.61      0.00      0.00     51.11
05:38:04 AM     all     10.23      0.00     38.07      0.00      0.00     51.70
05:38:06 AM     all     10.59      0.00     37.75      0.00      0.00     51.66
05:38:08 AM     all     10.45      0.00     38.12      0.00      0.00     51.43
05:38:10 AM     all     10.00      0.00     38.43      0.00      0.00     51.57
05:38:12 AM     all      9.96      0.00     37.93      0.00      0.00     52.11
05:38:14 AM     all     10.89      0.00     37.23      0.00      0.00     51.88
05:38:16 AM     all     10.59      0.00     37.77      0.00      0.00     51.64
05:38:18 AM     all     10.10      0.00     37.40      0.00      0.00     52.50
05:38:20 AM     all     10.67      0.00     37.45      0.00      0.00     51.88
05:38:22 AM     all     10.64      0.00     37.44      0.00      0.00     51.93
05:38:24 AM     all     11.03      0.00     37.30      0.00      0.00     51.67
05:38:26 AM     all     10.51      0.00     37.72      0.00      0.00     51.77
05:38:28 AM     all     10.50      0.00     38.13      0.00      0.00     51.37
05:38:30 AM     all     10.49      0.00     37.74      0.00      0.00     51.77
05:38:32 AM     all     10.23      0.00     38.07      0.00      0.00     51.71
05:38:34 AM     all     10.61      0.00     37.35      0.00      0.00     52.03
05:38:36 AM     all     11.06      0.00     37.13      0.00      0.00     51.81
05:38:38 AM     all     10.30      0.00     38.45      0.00      0.00     51.25
05:38:40 AM     all     10.54      0.00     38.20      0.00      0.00     51.26
05:38:42 AM     all     10.42      0.00     37.68      0.00      0.00     51.90
05:38:44 AM     all     10.94      0.00     37.16      0.00      0.00     51.90
05:38:46 AM     all     10.46      0.00     38.26      0.00      0.00     51.28
05:38:48 AM     all     11.10      0.00     37.77      0.00      0.00     51.13
05:38:50 AM     all     10.75      0.00     37.06      0.00      0.00     52.19
05:38:52 AM     all     10.41      0.00     38.28      0.00      0.00     51.32
05:38:54 AM     all     10.69      0.00     38.13      0.00      0.00     51.18
05:38:56 AM     all     10.91      0.00     37.67      0.00      0.00     51.42
05:38:58 AM     all     10.30      0.00     37.94      0.00      0.00     51.76
05:39:00 AM     all     10.34      0.00     37.93      0.00      0.00     51.73
05:39:02 AM     all     10.49      0.00     38.57      0.00      0.00     50.93
05:39:04 AM     all     10.28      0.00     38.01      0.00      0.00     51.71
05:39:06 AM     all     10.51      0.00     38.29      0.00      0.00     51.20
05:39:08 AM     all     10.77      0.00     37.41      0.00      0.00     51.83
05:39:10 AM     all     10.44      0.00     37.93      0.00      0.00     51.63
05:39:12 AM     all     10.31      0.00     37.47      0.00      0.00     52.22
05:39:14 AM     all     10.59      0.00     37.85      0.00      0.00     51.56
05:39:16 AM     all     10.71      0.00     36.87      0.00      0.00     52.42
05:39:18 AM     all      9.89      0.00     39.35      0.00      0.00     50.76
05:39:20 AM     all     10.29      0.00     37.02      0.00      0.00     52.69
05:39:22 AM     all     10.26      0.00     37.36      0.00      0.00     52.37
05:39:24 AM     all     10.68      0.00     37.40      0.00      0.00     51.92
05:39:26 AM     all     10.34      0.00     37.70      0.00      0.00     51.96
05:39:28 AM     all     10.64      0.00     37.97      0.00      0.00     51.39
05:39:30 AM     all     10.63      0.00     37.40      0.00      0.00     51.97
05:39:32 AM     all     10.13      0.00     38.61      0.00      0.00     51.26
05:39:34 AM     all     10.23      0.00     37.17      0.00      0.00     52.60
05:39:36 AM     all     10.79      0.00     37.79      0.00      0.00     51.42
05:39:38 AM     all     10.24      0.00     38.63      0.00      0.00     51.13
05:39:40 AM     all     10.11      0.00     37.91      0.00      0.00     51.98
05:39:42 AM     all     10.25      0.00     38.23      0.00      0.00     51.51
05:39:44 AM     all     10.46      0.00     38.12      0.00      0.00     51.42
05:39:46 AM     all     10.30      0.00     38.17      0.00      0.00     51.53
05:39:48 AM     all     10.69      0.00     38.22      0.00      0.00     51.09
05:39:50 AM     all     10.64      0.00     37.82      0.00      0.00     51.54
05:39:52 AM     all     10.00      0.00     38.35      0.00      0.00     51.65
05:39:54 AM     all     10.35      0.00     37.02      0.00      0.00     52.63
05:39:56 AM     all     10.28      0.00     36.61      0.00      0.00     53.11
05:39:58 AM     all     10.44      0.00     38.33      0.00      0.00     51.23
05:40:00 AM     all     10.36      0.00     38.09      0.00      0.00     51.55
05:40:02 AM     all     10.27      0.00     38.05      0.00      0.00     51.68
05:40:04 AM     all     10.91      0.00     37.46      0.00      0.00     51.63
05:40:06 AM     all     10.47      0.00     37.98      0.00      0.00     51.55
05:40:08 AM     all     10.48      0.00     38.02      0.00      0.00     51.49
05:40:10 AM     all     10.54      0.00     37.34      0.00      0.00     52.12
05:40:12 AM     all     10.22      0.00     38.63      0.00      0.00     51.15
05:40:14 AM     all     10.06      0.00     38.25      0.00      0.00     51.69
05:40:16 AM     all     10.30      0.00     37.68      0.00      0.00     52.02
05:40:18 AM     all     10.72      0.00     37.07      0.00      0.00     52.21
05:40:20 AM     all     10.28      0.00     38.36      0.00      0.00     51.36
05:40:22 AM     all     10.44      0.00     37.72      0.00      0.00     51.85
05:40:24 AM     all     10.81      0.00     36.99      0.00      0.00     52.20
05:40:26 AM     all     10.47      0.00     38.39      0.00      0.00     51.13
05:40:28 AM     all     10.14      0.00     38.54      0.00      0.00     51.32
05:40:30 AM     all     10.32      0.00     38.12      0.00      0.00     51.55
05:40:32 AM     all     10.30      0.00     38.03      0.00      0.00     51.67
05:40:34 AM     all     10.29      0.00     38.70      0.00      0.00     51.02
05:40:36 AM     all     10.15      0.00     37.55      0.00      0.00     52.30
05:40:38 AM     all     10.55      0.00     38.17      0.00      0.00     51.29
05:40:40 AM     all     10.68      0.00     36.00      0.00      0.00     53.31
05:40:42 AM     all     10.22      0.00     38.13      0.00      0.00     51.66
05:40:44 AM     all     10.59      0.00     38.31      0.00      0.00     51.10
05:40:46 AM     all     10.45      0.00     38.22      0.00      0.00     51.33
05:40:48 AM     all      9.94      0.00     38.83      0.00      0.00     51.23
05:40:50 AM     all     10.45      0.00     38.15      0.00      0.00     51.40
05:40:52 AM     all     10.40      0.00     37.93      0.00      0.00     51.67
05:40:54 AM     all     10.43      0.00     38.46      0.00      0.00     51.11
05:40:56 AM     all     10.29      0.00     38.24      0.00      0.00     51.47
05:40:58 AM     all     10.76      0.00     38.01      0.00      0.00     51.23
05:41:00 AM     all     10.75      0.00     37.77      0.00      0.00     51.48
05:41:02 AM     all     10.24      0.00     38.36      0.00      0.00     51.40
05:41:04 AM     all     10.33      0.00     38.69      0.00      0.00     50.97
05:41:06 AM     all     10.79      0.00     37.49      0.00      0.00     51.72
05:41:08 AM     all     10.40      0.00     38.10      0.00      0.00     51.50
05:41:10 AM     all     10.19      0.00     38.28      0.00      0.00     51.54
05:41:12 AM     all     10.53      0.00     38.08      0.00      0.00     51.39
05:41:14 AM     all     10.68      0.00     37.58      0.00      0.00     51.74
05:41:16 AM     all     10.64      0.00     38.13      0.00      0.00     51.23
05:41:18 AM     all     10.57      0.00     36.66      0.00      0.00     52.77
05:41:20 AM     all     10.68      0.00     36.60      0.00      0.00     52.72
05:41:22 AM     all     10.25      0.00     38.42      0.00      0.00     51.33
05:41:24 AM     all     10.67      0.00     37.75      0.00      0.00     51.59
05:41:26 AM     all     10.49      0.00     37.57      0.00      0.00     51.94
05:41:28 AM     all     10.52      0.00     37.83      0.00      0.00     51.65
05:41:30 AM     all     10.58      0.00     37.49      0.00      0.00     51.93
05:41:32 AM     all     10.62      0.00     38.18      0.00      0.00     51.20
05:41:34 AM     all     10.38      0.00     37.74      0.00      0.00     51.88
05:41:36 AM     all     10.61      0.00     37.18      0.00      0.00     52.21
05:41:38 AM     all     10.63      0.00     37.27      0.00      0.00     52.10
05:41:40 AM     all     10.47      0.00     37.76      0.00      0.00     51.77
05:41:42 AM     all     10.21      0.00     38.39      0.00      0.00     51.40
05:41:44 AM     all     10.62      0.00     37.86      0.00      0.00     51.53
05:41:46 AM     all     10.90      0.00     37.72      0.00      0.00     51.37
05:41:48 AM     all     10.40      0.00     37.78      0.00      0.00     51.82
05:41:50 AM     all     10.21      0.00     38.51      0.00      0.00     51.28
05:41:52 AM     all     10.45      0.00     38.09      0.00      0.00     51.46
05:41:54 AM     all     10.34      0.00     37.94      0.00      0.00     51.72
05:41:56 AM     all     10.33      0.00     38.65      0.00      0.00     51.02
05:41:58 AM     all     11.00      0.00     36.46      0.00      0.00     52.54
05:42:00 AM     all     10.53      0.00     37.80      0.00      0.00     51.67
05:42:02 AM     all     10.34      0.00     37.38      0.00      0.00     52.28
05:42:04 AM     all     10.30      0.00     37.77      0.00      0.00     51.93
05:42:06 AM     all     10.26      0.00     37.49      0.00      0.00     52.25
05:42:08 AM     all     10.42      0.00     38.17      0.00      0.00     51.42
05:42:10 AM     all     10.60      0.00     37.04      0.00      0.00     52.36
05:42:12 AM     all     10.76      0.00     36.46      0.00      0.00     52.78
05:42:14 AM     all     10.36      0.00     38.11      0.00      0.00     51.53
05:42:16 AM     all     10.30      0.00     38.75      0.00      0.00     50.95
05:42:18 AM     all     10.57      0.00     38.04      0.00      0.00     51.39
05:42:20 AM     all     10.55      0.00     37.54      0.00      0.00     51.91
05:42:22 AM     all     10.46      0.00     38.00      0.00      0.00     51.54
05:42:24 AM     all     10.49      0.00     38.29      0.00      0.00     51.22
05:42:26 AM     all     10.52      0.00     38.26      0.00      0.00     51.22
05:42:28 AM     all     10.63      0.00     37.56      0.00      0.00     51.81
05:42:30 AM     all     10.67      0.00     37.54      0.00      0.00     51.79
05:42:32 AM     all     10.69      0.00     37.78      0.00      0.00     51.53
05:42:34 AM     all     10.04      0.00     38.46      0.00      0.00     51.50
05:42:36 AM     all     10.66      0.00     38.30      0.00      0.00     51.04
05:42:38 AM     all     10.67      0.00     37.60      0.00      0.00     51.72
05:42:40 AM     all     10.45      0.00     38.59      0.00      0.00     50.96
05:42:42 AM     all     10.55      0.00     37.75      0.00      0.00     51.71
05:42:44 AM     all     10.31      0.00     38.45      0.00      0.00     51.24
05:42:46 AM     all     10.88      0.00     37.48      0.00      0.00     51.63
05:42:48 AM     all     10.62      0.00     37.71      0.00      0.00     51.67
05:42:50 AM     all     10.54      0.00     37.66      0.00      0.00     51.80
05:42:52 AM     all     10.28      0.00     37.88      0.00      0.00     51.84
05:42:54 AM     all     10.53      0.00     37.81      0.00      0.00     51.66
05:42:56 AM     all     10.69      0.00     36.25      0.00      0.00     53.07
05:42:58 AM     all     10.23      0.00     38.45      0.00      0.00     51.32
05:43:00 AM     all     10.88      0.00     37.50      0.00      0.00     51.62
05:43:02 AM     all     10.77      0.00     37.86      0.00      0.00     51.37
05:43:04 AM     all     10.33      0.00     38.00      0.00      0.00     51.66
05:43:06 AM     all     10.47      0.00     38.24      0.00      0.00     51.29
05:43:08 AM     all     10.52      0.00     37.90      0.00      0.00     51.57
05:43:10 AM     all     10.59      0.00     38.08      0.00      0.00     51.33
05:43:12 AM     all     10.13      0.00     38.73      0.00      0.00     51.14
05:43:14 AM     all     10.66      0.00     37.55      0.00      0.00     51.79
05:43:16 AM     all     10.64      0.00     37.54      0.00      0.00     51.82
05:43:18 AM     all     10.12      0.00     37.49      0.00      0.00     52.39
05:43:20 AM     all     10.31      0.00     37.14      0.00      0.00     52.56
05:43:22 AM     all     10.98      0.00     37.77      0.00      0.00     51.25
05:43:24 AM     all     10.27      0.00     38.39      0.00      0.00     51.34
05:43:26 AM     all     10.14      0.00     38.18      0.00      0.00     51.68
05:43:28 AM     all     10.36      0.00     36.42      0.00      0.00     53.22
05:43:30 AM     all     10.50      0.00     38.51      0.00      0.00     50.99
05:43:32 AM     all      9.98      0.00     38.97      0.00      0.00     51.05
05:43:34 AM     all     10.54      0.00     37.74      0.00      0.00     51.72
05:43:36 AM     all     10.58      0.00     37.82      0.00      0.00     51.60
05:43:38 AM     all     10.27      0.00     38.10      0.00      0.00     51.63
05:43:40 AM     all     10.49      0.00     37.17      0.00      0.00     52.34
05:43:42 AM     all     11.13      0.00     35.99      0.00      0.00     52.87
05:43:44 AM     all     10.24      0.00     38.71      0.00      0.00     51.05
05:43:46 AM     all     10.43      0.00     38.46      0.00      0.00     51.12
05:43:48 AM     all     10.70      0.00     37.48      0.00      0.00     51.82
05:43:50 AM     all     10.53      0.00     37.49      0.00      0.00     51.98
05:43:52 AM     all     10.26      0.00     38.15      0.00      0.00     51.59
05:43:54 AM     all     10.26      0.00     38.67      0.00      0.00     51.06
05:43:56 AM     all     10.46      0.00     37.28      0.00      0.00     52.25
05:43:58 AM     all     10.64      0.00     37.84      0.00      0.00     51.52
05:44:00 AM     all     10.61      0.00     37.54      0.00      0.00     51.85
05:44:02 AM     all     10.84      0.00     37.06      0.00      0.00     52.09
05:44:04 AM     all     10.62      0.00     37.85      0.00      0.00     51.53
05:44:06 AM     all     10.38      0.00     37.11      0.00      0.00     52.51
05:44:08 AM     all     10.39      0.00     37.03      0.00      0.00     52.57
05:44:10 AM     all     10.51      0.00     36.56      0.00      0.00     52.93
05:44:12 AM     all     10.19      0.00     38.05      0.00      0.00     51.76
05:44:14 AM     all     10.85      0.00     37.06      0.00      0.00     52.09
05:44:16 AM     all     10.06      0.00     37.96      0.00      0.00     51.98
05:44:18 AM     all     10.65      0.00     37.19      0.00      0.00     52.17
05:44:20 AM     all     11.04      0.00     37.72      0.00      0.00     51.24
05:44:22 AM     all     10.50      0.00     38.52      0.00      0.00     50.98
05:44:24 AM     all     10.31      0.00     37.82      0.00      0.00     51.87
05:44:26 AM     all     11.11      0.00     37.33      0.00      0.00     51.56
05:44:28 AM     all     10.48      0.00     37.73      0.00      0.00     51.80
05:44:30 AM     all     10.31      0.00     37.91      0.00      0.00     51.79
05:44:32 AM     all     10.27      0.00     37.91      0.00      0.00     51.82
05:44:34 AM     all     10.82      0.00     37.67      0.00      0.00     51.51
05:44:36 AM     all     10.47      0.00     38.18      0.00      0.00     51.35
05:44:38 AM     all     10.33      0.00     37.38      0.00      0.00     52.29
05:44:40 AM     all     10.59      0.00     37.57      0.00      0.00     51.84
05:44:42 AM     all     10.55      0.00     38.09      0.00      0.00     51.36
05:44:44 AM     all     10.15      0.00     38.16      0.00      0.00     51.69
05:44:46 AM     all     10.71      0.00     37.08      0.00      0.00     52.21
05:44:48 AM     all     10.58      0.00     37.03      0.00      0.00     52.39
05:44:50 AM     all     10.21      0.00     37.84      0.00      0.00     51.94
05:44:52 AM     all     10.83      0.00     37.53      0.00      0.00     51.64
05:44:54 AM     all     10.78      0.00     37.40      0.00      0.00     51.81
05:44:56 AM     all     10.08      0.00     38.67      0.00      0.00     51.24
05:44:58 AM     all     10.86      0.00     37.31      0.00      0.00     51.83
05:45:00 AM     all     10.60      0.00     37.84      0.00      0.00     51.56
05:45:02 AM     all     10.33      0.00     37.21      0.00      0.00     52.45
05:45:04 AM     all     10.48      0.00     37.12      0.00      0.00     52.39
05:45:06 AM     all     10.95      0.00     37.35      0.00      0.00     51.70
05:45:08 AM     all     10.56      0.00     37.74      0.00      0.00     51.70
05:45:10 AM     all     10.22      0.00     37.55      0.00      0.00     52.23
05:45:12 AM     all     10.76      0.00     37.45      0.00      0.00     51.79
05:45:14 AM     all     10.39      0.00     38.45      0.00      0.00     51.16
05:45:16 AM     all     10.33      0.00     38.19      0.00      0.00     51.48
05:45:18 AM     all     10.41      0.00     38.04      0.00      0.00     51.56
05:45:20 AM     all     11.25      0.00     37.18      0.00      0.00     51.57
05:45:22 AM     all     10.31      0.00     38.28      0.00      0.00     51.41
05:45:24 AM     all     10.47      0.00     37.82      0.00      0.00     51.71
05:45:26 AM     all     10.70      0.00     37.98      0.00      0.00     51.32
05:45:28 AM     all     10.51      0.00     37.26      0.00      0.00     52.23
05:45:30 AM     all     10.18      0.00     38.35      0.00      0.00     51.47
05:45:32 AM     all     10.94      0.00     36.90      0.00      0.00     52.16
05:45:34 AM     all     10.31      0.00     38.82      0.00      0.00     50.87
05:45:36 AM     all     10.25      0.00     38.63      0.00      0.00     51.12
05:45:38 AM     all     10.47      0.00     36.47      0.00      0.00     53.06
05:45:40 AM     all     10.74      0.00     36.93      0.00      0.00     52.33
05:45:42 AM     all     10.40      0.00     38.21      0.00      0.00     51.39
05:45:44 AM     all     10.38      0.00     37.71      0.00      0.00     51.91
05:45:46 AM     all     11.09      0.00     36.51      0.00      0.00     52.40
05:45:48 AM     all     10.50      0.00     37.58      0.00      0.00     51.92
05:45:50 AM     all     10.30      0.00     38.24      0.00      0.00     51.46
05:45:52 AM     all     10.94      0.00     37.58      0.00      0.00     51.48
05:45:54 AM     all     10.43      0.00     38.44      0.00      0.00     51.13
05:45:56 AM     all      9.97      0.00     38.40      0.00      0.00     51.63
05:45:58 AM     all     10.69      0.00     37.16      0.00      0.00     52.15
05:46:00 AM     all     10.85      0.00     37.54      0.00      0.00     51.62
05:46:02 AM     all     10.23      0.00     37.96      0.00      0.00     51.81
05:46:04 AM     all     10.36      0.00     38.50      0.00      0.00     51.14
05:46:06 AM     all     10.84      0.00     37.46      0.00      0.00     51.70
05:46:08 AM     all     10.25      0.00     38.17      0.00      0.00     51.59
05:46:10 AM     all     10.36      0.00     37.37      0.00      0.00     52.26
05:46:12 AM     all     11.19      0.00     36.60      0.00      0.00     52.22
05:46:14 AM     all     10.72      0.00     37.46      0.00      0.00     51.82
05:46:16 AM     all     10.47      0.00     36.55      0.00      0.00     52.98
05:46:18 AM     all     10.74      0.00     37.58      0.00      0.00     51.68
05:46:20 AM     all     10.68      0.00     37.14      0.00      0.00     52.17
05:46:22 AM     all     10.36      0.00     37.63      0.00      0.00     52.01
05:46:24 AM     all     10.67      0.00     36.92      0.00      0.00     52.41
05:46:26 AM     all     10.64      0.00     37.07      0.00      0.00     52.30
05:46:28 AM     all     10.23      0.00     38.30      0.00      0.00     51.47
05:46:30 AM     all     10.20      0.00     37.09      0.00      0.00     52.71
05:46:32 AM     all     10.74      0.00     37.48      0.00      0.00     51.78
05:46:34 AM     all     10.39      0.00     38.12      0.00      0.00     51.49
05:46:36 AM     all     10.26      0.00     37.83      0.00      0.00     51.90
05:46:38 AM     all     10.81      0.00     37.97      0.00      0.00     51.21
05:46:40 AM     all     10.65      0.00     37.59      0.00      0.00     51.75
05:46:42 AM     all     10.21      0.00     38.07      0.00      0.00     51.72
05:46:44 AM     all     10.97      0.00     37.49      0.00      0.00     51.53
05:46:46 AM     all     10.84      0.00     37.90      0.00      0.00     51.26
05:46:48 AM     all     10.12      0.00     38.68      0.00      0.00     51.21
05:46:50 AM     all     10.61      0.00     38.86      0.00      0.00     50.54
05:46:52 AM     all     10.67      0.00     38.15      0.00      0.00     51.18
05:46:54 AM     all     10.47      0.00     37.80      0.00      0.00     51.73
05:46:56 AM     all     10.40      0.00     37.54      0.00      0.00     52.07
05:46:58 AM     all     10.49      0.00     38.46      0.00      0.00     51.05
05:47:00 AM     all     10.14      0.00     38.47      0.00      0.00     51.39
05:47:02 AM     all      9.87      0.00     38.93      0.00      0.00     51.20
05:47:04 AM     all     10.72      0.00     37.87      0.00      0.00     51.41
05:47:06 AM     all     10.64      0.00     37.38      0.00      0.00     51.98
05:47:08 AM     all     10.00      0.00     38.85      0.00      0.00     51.15
05:47:10 AM     all     10.46      0.00     37.60      0.00      0.00     51.94
05:47:12 AM     all     10.87      0.00     38.21      0.00      0.00     50.92
05:47:14 AM     all     10.47      0.00     37.78      0.00      0.00     51.75
05:47:16 AM     all     10.22      0.00     37.90      0.00      0.00     51.87
05:47:18 AM     all     11.36      0.00     37.16      0.00      0.00     51.48
05:47:20 AM     all     10.73      0.00     37.75      0.00      0.00     51.52
05:47:22 AM     all     10.11      0.00     38.69      0.00      0.00     51.20
05:47:24 AM     all     10.35      0.00     38.11      0.00      0.00     51.55
05:47:26 AM     all     10.92      0.00     37.39      0.00      0.00     51.69
05:47:28 AM     all     10.21      0.00     38.36      0.00      0.00     51.42
05:47:30 AM     all     11.13      0.00     37.14      0.00      0.00     51.72
05:47:32 AM     all     10.68      0.00     37.43      0.00      0.00     51.89
05:47:34 AM     all     10.34      0.00     38.29      0.00      0.00     51.37
05:47:36 AM     all     10.29      0.00     38.33      0.00      0.00     51.38
05:47:38 AM     all     11.87      0.00     36.86      0.00      0.00     51.26
05:47:40 AM     all     10.71      0.00     37.95      0.00      0.00     51.34
05:47:42 AM     all     10.38      0.00     37.87      0.00      0.00     51.75
05:47:44 AM     all     10.70      0.00     38.30      0.00      0.00     51.00
05:47:46 AM     all     11.00      0.00     36.62      0.00      0.00     52.38
05:47:48 AM     all     10.20      0.00     31.02      0.00      0.00     58.78
05:47:50 AM     all      6.79      0.00     12.98      0.00      0.00     80.23
05:47:52 AM     all      4.26      0.00      0.89      0.00      0.00     94.84
05:47:54 AM     all      4.26      0.00      0.65      0.00      0.00     95.09
05:47:56 AM     all      4.20      0.00      0.63      0.00      0.00     95.17
05:47:58 AM     all      4.32      0.00      0.65      0.00      0.00     95.03
05:48:00 AM     all      4.34      0.00      0.70      0.00      0.00     94.96
05:48:02 AM     all      4.42      0.00      0.81      0.00      0.00     94.77
05:48:04 AM     all      4.43      0.00      0.74      0.00      0.00     94.83
05:48:06 AM     all      4.33      0.00      0.68      0.00      0.00     94.99
05:48:08 AM     all      4.50      0.00      0.72      0.00      0.00     94.78
05:48:10 AM     all      4.44      0.00      0.91      0.00      0.00     94.65
05:48:12 AM     all      3.67      0.00      0.94      0.00      0.00     95.39
05:48:14 AM     all      7.31      0.00     25.80      0.00      0.00     66.88
05:48:16 AM     all     10.42      0.00     38.37      0.00      0.00     51.20
05:48:18 AM     all     10.66      0.00     38.60      0.00      0.00     50.74
05:48:20 AM     all     11.10      0.00     37.68      0.00      0.00     51.23
05:48:22 AM     all     11.18      0.00     37.98      0.00      0.00     50.84
05:48:24 AM     all     10.84      0.00     37.87      0.00      0.00     51.29
05:48:26 AM     all     11.02      0.00     37.48      0.00      0.00     51.51
05:48:28 AM     all     10.60      0.00     38.41      0.00      0.00     50.98
05:48:30 AM     all     10.85      0.00     37.06      0.00      0.00     52.09
05:48:32 AM     all     10.37      0.00     37.68      0.00      0.00     51.95
05:48:34 AM     all     11.04      0.00     37.16      0.00      0.00     51.80
05:48:36 AM     all     10.63      0.00     38.06      0.00      0.00     51.31
05:48:38 AM     all     10.68      0.00     38.28      0.00      0.00     51.04
05:48:40 AM     all     10.80      0.00     37.89      0.00      0.00     51.31
05:48:42 AM     all     10.56      0.00     38.24      0.00      0.00     51.20
05:48:44 AM     all     10.94      0.00     37.92      0.00      0.00     51.14
05:48:46 AM     all     10.72      0.00     37.77      0.00      0.00     51.51
05:48:48 AM     all     10.83      0.00     37.78      0.00      0.00     51.39
05:48:50 AM     all     10.87      0.00     37.77      0.00      0.00     51.36
05:48:52 AM     all     10.90      0.00     37.80      0.00      0.00     51.30
05:48:54 AM     all     10.62      0.00     38.33      0.00      0.00     51.05
05:48:56 AM     all     10.27      0.00     38.52      0.00      0.00     51.21
05:48:58 AM     all     11.02      0.00     37.89      0.00      0.00     51.09
05:49:00 AM     all     10.72      0.00     37.70      0.00      0.00     51.58
05:49:02 AM     all     10.54      0.00     38.61      0.00      0.00     50.86
05:49:04 AM     all     10.66      0.00     38.12      0.00      0.00     51.22
05:49:06 AM     all     11.03      0.00     37.34      0.00      0.00     51.63
05:49:08 AM     all     10.99      0.00     37.49      0.00      0.00     51.52
05:49:10 AM     all     11.03      0.00     37.39      0.00      0.00     51.59
05:49:12 AM     all     10.78      0.00     37.45      0.00      0.00     51.77
05:49:14 AM     all     10.72      0.00     38.15      0.00      0.00     51.14
05:49:16 AM     all     10.97      0.00     37.86      0.00      0.00     51.17
05:49:18 AM     all     11.37      0.00     37.60      0.00      0.00     51.03
05:49:20 AM     all     11.20      0.00     36.77      0.00      0.00     52.02
05:49:22 AM     all     10.47      0.00     37.93      0.00      0.00     51.60
05:49:24 AM     all     10.52      0.00     38.30      0.00      0.00     51.18
05:49:26 AM     all     10.20      0.00     38.60      0.00      0.00     51.20
05:49:28 AM     all     10.78      0.00     38.01      0.00      0.00     51.21
05:49:30 AM     all     10.28      0.00     38.87      0.00      0.00     50.85
05:49:32 AM     all     10.50      0.00     38.86      0.00      0.00     50.64
05:49:34 AM     all     10.28      0.00     38.89      0.00      0.00     50.83
05:49:36 AM     all     10.92      0.00     38.02      0.00      0.00     51.06
05:49:38 AM     all     10.82      0.00     37.77      0.00      0.00     51.41
05:49:40 AM     all     10.93      0.00     37.38      0.00      0.00     51.69
05:49:42 AM     all     10.35      0.00     38.00      0.00      0.00     51.64
05:49:44 AM     all     10.97      0.00     37.15      0.00      0.00     51.89
05:49:46 AM     all     10.81      0.00     38.50      0.00      0.00     50.69
05:49:48 AM     all     11.35      0.00     37.59      0.00      0.00     51.05
05:49:50 AM     all     10.71      0.00     37.56      0.00      0.00     51.73
05:49:52 AM     all     10.75      0.00     37.41      0.00      0.00     51.84
05:49:54 AM     all     10.88      0.00     37.96      0.00      0.00     51.16
05:49:56 AM     all     10.33      0.00     38.21      0.00      0.00     51.46
05:49:58 AM     all     10.65      0.00     37.76      0.00      0.00     51.60
05:50:00 AM     all     10.71      0.00     38.33      0.00      0.00     50.95
05:50:02 AM     all     10.84      0.00     37.84      0.00      0.00     51.32
05:50:04 AM     all     10.40      0.00     38.06      0.00      0.00     51.54
05:50:06 AM     all     10.83      0.00     37.82      0.00      0.00     51.35
05:50:08 AM     all     10.86      0.00     38.05      0.00      0.00     51.08
05:50:10 AM     all     10.81      0.00     37.77      0.00      0.00     51.42
05:50:12 AM     all     11.00      0.00     37.71      0.00      0.00     51.30
05:50:14 AM     all     10.64      0.00     38.64      0.00      0.00     50.72
05:50:16 AM     all     10.98      0.00     37.34      0.00      0.00     51.69
05:50:18 AM     all     10.85      0.00     37.85      0.00      0.00     51.30
05:50:20 AM     all     10.31      0.00     37.74      0.00      0.00     51.96
05:50:22 AM     all     11.06      0.00     37.69      0.00      0.00     51.25
05:50:24 AM     all     11.01      0.00     37.26      0.00      0.00     51.73
05:50:26 AM     all     10.40      0.00     38.55      0.00      0.00     51.06
05:50:28 AM     all     10.60      0.00     38.11      0.00      0.00     51.29
05:50:30 AM     all     10.96      0.00     36.30      0.00      0.00     52.74
05:50:32 AM     all     11.11      0.00     38.02      0.00      0.00     50.87
05:50:34 AM     all     10.63      0.00     38.19      0.00      0.00     51.18
05:50:36 AM     all     11.12      0.00     37.48      0.00      0.00     51.40
05:50:38 AM     all     10.92      0.00     37.99      0.00      0.00     51.09
05:50:40 AM     all     11.10      0.00     37.70      0.00      0.00     51.20
05:50:42 AM     all     11.07      0.00     37.96      0.00      0.00     50.97
05:50:44 AM     all     10.77      0.00     37.12      0.00      0.00     52.11
05:50:46 AM     all     10.07      0.00     38.81      0.00      0.00     51.12
05:50:48 AM     all     10.97      0.00     38.36      0.00      0.00     50.67
05:50:50 AM     all     10.66      0.00     37.53      0.00      0.00     51.81
05:50:52 AM     all     10.37      0.00     38.17      0.00      0.00     51.46
05:50:54 AM     all     10.66      0.00     37.68      0.00      0.00     51.66
05:50:56 AM     all     10.89      0.00     38.20      0.00      0.00     50.92
05:50:58 AM     all     10.55      0.00     38.18      0.00      0.00     51.27
05:51:00 AM     all     11.02      0.00     38.12      0.00      0.00     50.86
05:51:02 AM     all     11.46      0.00     37.18      0.00      0.00     51.36
05:51:04 AM     all     10.93      0.00     38.24      0.00      0.00     50.83
05:51:06 AM     all     10.81      0.00     37.74      0.00      0.00     51.45
05:51:08 AM     all     10.69      0.00     37.57      0.00      0.00     51.74
