Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:12:45 PM     all      1.29      0.00      0.18      0.00      0.00     98.54
04:12:47 PM     all      1.55      0.00      0.30      0.00      0.00     98.15
04:12:49 PM     all      1.30      0.00      0.16      0.00      0.00     98.54
04:12:51 PM     all      1.65      0.00      0.41      0.00      0.00     97.95
04:12:53 PM     all      1.30      0.00      0.17      0.00      0.00     98.53
04:12:55 PM     all      1.55      0.00      0.26      0.00      0.00     98.19
04:12:57 PM     all      1.28      0.00      0.18      0.00      0.00     98.54
04:12:59 PM     all      1.55      0.00      0.21      0.00      0.00     98.24
04:13:01 PM     all      1.61      0.00      0.37      0.00      0.00     98.02
04:13:03 PM     all      1.57      0.00      0.36      0.00      0.00     98.07
04:13:05 PM     all      1.52      0.00      0.26      0.00      0.00     98.22
04:13:07 PM     all      1.32      0.00      0.17      0.00      0.00     98.51
04:13:09 PM     all      1.68      0.00      0.26      0.00      0.00     98.06
04:13:11 PM     all      1.44      0.00      0.37      0.00      0.00     98.18
04:13:13 PM     all      1.36      0.00      0.24      0.00      0.00     98.40
04:13:15 PM     all      1.29      0.00      0.17      0.00      0.00     98.54
04:13:17 PM     all      1.55      0.00      0.28      0.00      0.00     98.17
04:13:19 PM     all      1.29      0.00      0.16      0.00      0.00     98.55
04:13:21 PM     all      1.68      0.00      0.37      0.00      0.00     97.95
04:13:23 PM     all      1.44      0.00      0.19      0.00      0.00     98.36
04:13:25 PM     all      1.42      0.00      0.22      0.00      0.00     98.36
04:13:27 PM     all      1.55      0.00      0.26      0.00      0.00     98.19
04:13:29 PM     all      1.30      0.00      0.19      0.00      0.00     98.51
04:13:31 PM     all      1.75      0.00      0.44      0.00      0.00     97.81
04:13:33 PM     all      1.31      0.00      0.16      0.00      0.00     98.53
04:13:35 PM     all      1.54      0.00      0.26      0.00      0.00     98.20
04:13:37 PM     all      1.32      0.00      0.17      0.00      0.00     98.50
04:13:39 PM     all      1.52      0.00      0.25      0.00      0.00     98.23
04:13:41 PM     all      1.45      0.00      0.30      0.00      0.00     98.25
04:13:43 PM     all      1.54      0.00      0.26      0.00      0.00     98.19
04:13:45 PM     all      1.31      0.00      0.19      0.00      0.00     98.49
04:13:47 PM     all      1.53      0.00      0.26      0.00      0.00     98.21
04:13:49 PM     all      1.63      0.00      0.25      0.00      0.00     98.12
04:13:51 PM     all      1.69      0.00      0.46      0.00      0.00     97.85
04:13:53 PM     all      1.53      0.00      0.43      0.00      0.00     98.04
04:13:55 PM     all      1.49      0.00      0.36      0.00      0.00     98.14
04:13:57 PM     all      1.36      0.00      0.51      0.00      0.00     98.13
04:13:59 PM     all      1.47      0.00      0.52      0.00      0.00     98.01
04:14:01 PM     all      1.63      0.00      0.63      0.00      0.00     97.74
04:14:03 PM     all      1.39      0.01      0.65      0.00      0.00     97.96
04:14:05 PM     all      8.49      0.00      1.86      0.00      0.00     89.65
04:14:07 PM     all     23.05      0.00      1.79      0.00      0.00     75.16
04:14:09 PM     all     24.73      0.00      0.33      0.00      0.00     74.95
04:14:11 PM     all      9.00      0.00      0.67      0.00      0.00     90.33
04:14:13 PM     all      1.27      0.00      0.20      0.00      0.00     98.53
