Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/08/2023 	_x86_64_	(32 CPU)

03:19:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:15 PM     all      2.89      0.00      1.22      0.00      0.00     95.89
03:22:17 PM     all     12.13      0.00      7.81      0.00      0.00     80.06
03:22:19 PM     all      3.30      0.00      0.25      0.00      0.00     96.45
03:22:21 PM     all      3.14      0.00      0.33      0.00      0.00     96.53
03:22:23 PM     all      3.69      0.00      0.47      0.00      0.00     95.84
03:22:25 PM     all      3.55      0.00      0.30      0.00      0.00     96.15
03:22:27 PM     all      3.62      0.00      0.45      0.00      0.00     95.93
03:22:29 PM     all      3.55      0.00      0.39      0.00      0.00     96.06
03:22:31 PM     all      3.64      0.00      0.34      0.00      0.00     96.01
03:22:33 PM     all      3.78      0.00      0.39      0.00      0.00     95.83
03:22:35 PM     all      3.45      0.00      0.34      0.00      0.00     96.20
03:22:37 PM     all      3.69      0.00      0.36      0.00      0.00     95.95
03:22:39 PM     all      3.53      0.00      0.36      0.00      0.00     96.11
03:22:41 PM     all      3.58      0.00      0.39      0.00      0.00     96.02
03:22:43 PM     all      3.54      0.00      0.37      0.00      0.00     96.08
03:22:45 PM     all      3.67      0.00      0.38      0.00      0.00     95.95
03:22:47 PM     all      3.72      0.00      0.38      0.00      0.00     95.90
03:22:49 PM     all      3.86      0.00      0.55      0.00      0.00     95.59
03:22:51 PM     all      3.64      0.00      0.72      0.00      0.00     95.64
03:22:53 PM     all      3.34      0.00      0.84      0.00      0.00     95.81
03:22:55 PM     all      3.21      0.00      0.84      0.00      0.00     95.95
03:22:57 PM     all      2.97      0.00      1.06      0.00      0.00     95.97
03:22:59 PM     all      3.09      0.00      1.25      0.00      0.00     95.66
03:23:01 PM     all      2.92      0.00      1.17      0.00      0.00     95.91
03:23:03 PM     all      2.83      0.00      1.17      0.00      0.00     96.00
03:23:05 PM     all      2.88      0.00      1.03      0.00      0.00     96.09
03:23:07 PM     all      2.59      0.00      1.39      0.00      0.00     96.02
03:23:09 PM     all      5.98      0.00      7.26      0.00      0.00     86.76
03:23:11 PM     all      9.17      0.00      1.45      0.00      0.00     89.38
03:23:13 PM     all      3.16      0.00      0.30      0.00      0.00     96.54
03:23:15 PM     all      3.54      0.00      0.39      0.00      0.00     96.06
03:23:17 PM     all      3.71      0.00      0.39      0.00      0.00     95.90
03:23:19 PM     all      3.46      0.00      0.33      0.00      0.00     96.22
03:23:21 PM     all      3.67      0.00      0.38      0.00      0.00     95.95
03:23:23 PM     all      3.45      0.00      0.36      0.00      0.00     96.19
03:23:25 PM     all      3.68      0.00      0.36      0.00      0.00     95.96
03:23:27 PM     all      3.53      0.00      0.33      0.00      0.00     96.14
03:23:29 PM     all      3.75      0.00      0.44      0.00      0.00     95.81
03:23:31 PM     all      3.46      0.00      0.30      0.00      0.00     96.25
03:23:33 PM     all      3.70      0.00      0.41      0.00      0.00     95.89
03:23:35 PM     all      3.51      0.00      0.41      0.00      0.00     96.08
03:23:37 PM     all      3.59      0.00      0.41      0.00      0.00     96.00
03:23:39 PM     all      3.63      0.00      0.34      0.00      0.00     96.03
03:23:41 PM     all      4.30      0.00      0.44      0.00      0.00     95.27
03:23:43 PM     all      3.64      0.00      0.56      0.00      0.00     95.79
03:23:45 PM     all      3.44      0.00      0.81      0.00      0.00     95.75
03:23:47 PM     all      3.24      0.00      0.84      0.00      0.00     95.92
03:23:49 PM     all      2.95      0.00      1.13      0.00      0.00     95.92
03:23:51 PM     all      3.53      0.00      0.97      0.00      0.00     95.50
03:23:53 PM     all      2.96      0.00      1.13      0.00      0.00     95.92
03:23:55 PM     all      2.69      0.00      1.26      0.00      0.00     96.05
03:23:57 PM     all      2.77      0.00      1.22      0.00      0.00     96.01
03:23:59 PM     all      3.05      0.00      1.19      0.00      0.00     95.76
03:24:01 PM     all      2.47      0.00      1.39      0.00      0.00     96.14
03:24:03 PM     all     12.32      0.00      7.62      0.00      0.00     80.06
03:24:05 PM     all      3.27      0.00      0.27      0.00      0.00     96.46
03:24:07 PM     all      3.41      0.00      0.48      0.00      0.00     96.11
03:24:09 PM     all      3.47      0.00      0.38      0.00      0.00     96.16
03:24:11 PM     all      3.69      0.00      0.42      0.00      0.00     95.89
03:24:13 PM     all      3.48      0.00      0.31      0.00      0.00     96.20
03:24:15 PM     all      3.69      0.00      0.36      0.00      0.00     95.95
03:24:17 PM     all      3.51      0.00      0.31      0.00      0.00     96.17
03:24:19 PM     all      3.69      0.00      0.45      0.00      0.00     95.86
03:24:21 PM     all      3.49      0.00      0.27      0.00      0.00     96.25
03:24:23 PM     all      3.67      0.00      0.39      0.00      0.00     95.94
03:24:25 PM     all      3.58      0.00      0.36      0.00      0.00     96.06
03:24:27 PM     all      3.59      0.00      0.36      0.00      0.00     96.05
03:24:29 PM     all      3.75      0.00      0.45      0.00      0.00     95.80
03:24:31 PM     all      3.53      0.00      0.34      0.00      0.00     96.12
03:24:33 PM     all      3.83      0.00      0.44      0.00      0.00     95.73
03:24:35 PM     all      3.76      0.00      0.47      0.00      0.00     95.77
03:24:37 PM     all      3.73      0.00      0.80      0.00      0.00     95.47
03:24:39 PM     all      3.28      0.00      0.83      0.00      0.00     95.89
03:24:41 PM     all      3.22      0.00      0.97      0.00      0.00     95.81
